NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N,HasSafetyRec,ReportType,OriginalPublishDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,DocketUrl,DocketPublishDate,Unnamed: 37
WPR15CA056,ACC,90467,2014-12-07 15:43:00+00:00,Everett,Washington,United States,,N27580,False,DirectorBrief,2015-04-07T04:00:00Z,,0,0,0,The pilot's failure to maintain directional control during the landing roll resulting in a runway excursion and collision with hangars.,,47.118888,-122.281387,TAYLORCRAFT,BL 65,AIR,PAE,Snohomish County Paine Field,FALSE,1,,PERS,091,Substantial,VMC,DYCK DAVID C,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90467,4/2/2015 6:44:00 PM,
CEN15CA071,ACC,90475,2014-12-07 12:45:00+00:00,Minocqua,Wisconsin,United States,,N41594,False,DirectorBrief,2015-02-11T05:00:00Z,Minor,0,0,1,The pilot did not maintain directional control of the airplane during the landing flare when a sudden wind shift occurred.,,45.928054,-89.730834,PIPER,PA 18-150,AIR,ARV,LAKELAND/LEE MEMORIAL FIELD,FALSE,1,,PERS,091,Substantial,VMC,BUTLER JOHN P,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90475,1/28/2015 12:57:00 PM,
CEN15CA073,ACC,90480,2014-12-06 18:30:00+00:00,Berrien Springs,Michigan,United States,,N25979,False,DirectorBrief,2015-03-10T04:00:00Z,,0,0,0,The pilot's failure to maintain aircraft control during the landing and his poor decision not to abort the landing before the airplane traveled off the end of the airstrip.,,41.949722,-86.366668,CESSNA,152,AIR,C20,Andrews University Airpark,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90480,2/19/2015 9:51:00 PM,
CEN15CA072,ACC,90476,2014-12-06 16:15:00+00:00,Middleton,Wisconsin,United States,,N471LS,False,DirectorBrief,2015-03-10T04:00:00Z,Minor,0,0,2,The pilot's failure to maintain control of the airplane while braking during landing rollout.,,43.139999,-89.339996,CUBCRAFTERS INC,CC11-160,AIR,C29,Middleton Muni,FALSE,1,,PERS,091,Substantial,VMC,Lima Sierra LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90476,3/4/2015 6:58:00 PM,
WPR15LA055,ACC,90465,2014-12-06 13:00:00+00:00,Lake Havasu City,Arizona,United States,,N300FM,False,DirectorBrief,2016-04-26T04:00:00Z,,0,0,0,"A total loss of engine power to both engines during descent due to fuel starvation as a result of an interruption of the fuel flow, which resulted in a forced landing to a short strip and a subsequent overrun.",,34.566665,-114.349998,FOUGA,CM 170R MAGISTER,AIR,,,FALSE,2,,PERS,091,Substantial,VMC,Michael Perry,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90465,3/10/2016 1:01:00 PM,
ENG15WA005,INC,90514,2014-12-06 11:30:00+00:00,Magadan,,Russia,,VQ-BPY,False,,,,0,0,0,,,0.0,0.0,BOEING,757 - 236,AIR,UHMM,Magadan,FALSE,,,,,,,,,False,,,
ERA15WA078,ACC,90508,2014-12-06 11:21:00+00:00,Campo Grande,,Brazil,,PT-JSM,False,,,Fatal,2,0,0,,,-20.363332,-54.490554,CESSNA,U206F,AIR,,,FALSE,,,PERS,NUSN,Substantial,,,,False,,,
CEN15LA069,ACC,90472,2014-12-05 15:28:00+00:00,Fort Collins,Colorado,United States,,N407ND,False,DirectorBrief,2015-11-05T05:00:00Z,Serious,0,1,0,"The student pilot’s failure to comprehend the significance of the wake turbulence that a preceding helicopter would generate during departure, which resulted in a loss of airplane control during landing. Contributing to the accident was the lack of Federal Aviation Administration wake turbulence separation criteria for a small airplane following a helicopter.",,40.451946,-105.01139,CIRRUS DESIGN CORP,SR20,AIR,FNL,FORT COLLINS-LOVELAND MUNI,FALSE,1,,INST,091,Substantial,VMC,CIRRUS LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90472,10/13/2015 12:05:00 PM,
ERA15LA072,ACC,90468,2014-12-05 12:10:00+00:00,Brookline,New Hampshire,United States,,N50709,False,DirectorBrief,2015-10-19T04:00:00Z,Minor,0,0,1,The student pilot’s failure to maintain clearance from a wire during an off-airport landing following a partial loss of engine power for reasons that could not be determined during postaccident examination.,,42.734722,-71.692779,CESSNA,150J,AIR,NH,Brookline,FALSE,1,,INST,091,Substantial,VMC,Eagle East Aviation Inc.,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90468,9/23/2015 4:23:00 PM,
ERA15CA074,ACC,90491,2014-12-04 13:18:00+00:00,Vero Beach,Florida,United States,,N756EB,False,DirectorBrief,2015-04-07T04:00:00Z,,0,0,0,"The pilot's improper landing flare, resulting in a hard landing.",,27.655555,-80.418052,CESSNA,R182,AIR,VRB,VERO BEACH MUNI,FALSE,1,,PERS,091,Substantial,VMC,FJ & B AERO LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90491,4/2/2015 5:28:00 PM,
ERA15LA071,ACC,90461,2014-12-04 12:00:00+00:00,Sussex,New Jersey,United States,,N8296Z,False,DirectorBrief,2015-10-19T04:00:00Z,Minor,0,0,1,"Maintenance personnel’s inadequate inspection of the No. 2 cylinder valve area during the most recent annual inspection, which resulted in the in-flight failure of the intake valve springs due to rust on the spring surfaces and subsequent fatigue cracking.",,41.193054,-74.627777,CESSNA,210 5(205),AIR,FWN,Sussex Airport,FALSE,1,,SKYD,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90461,9/14/2015 3:33:00 PM,
CEN15WA070,ACC,90474,2014-12-04 11:45:00+00:00,Ponte de Sôr,,Portugal,,CS-HFD,False,,,Fatal,2,0,0,,,39.249443,-8.085833,SCHWEIZER,269C - 1,HELI,,Ponte de Sôr Airfield,FALSE,,,INST,NUSN,Destroyed,Unknown,Escola de Aviação Aerocondor,,False,,,
WPR15CA053,ACC,90457,2014-12-03 16:30:00+00:00,Monroe,Washington,United States,,N265EP,False,DirectorBrief,2015-01-22T05:00:00Z,,0,0,0,"The pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion and encounter with terrain.",,47.870449,-121.879981,STAFFORD WAYNE H,GLASTAR,AIR,W16,Monroe,TRUE,1,,PERS,091,Substantial,VMC,STAFFORD WAYNE H,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90457,1/9/2015 2:38:00 PM,
ERA15WA070,ACC,90453,2014-12-03 15:35:00+00:00,Mariquita,,Colombia,,HK4464,False,,,Fatal,10,0,0,,,5.271389,-74.86972,PIPER,PA-31-350,AIR,SKQU,Mariquita,FALSE,2,NSCH,,NUSC,Destroyed,,Nacional De Aviacion S.A.,,False,,,
WPR15LA052,ACC,90454,2014-12-02 17:30:00+00:00,Mesa,Arizona,United States,,N4350D,False,DirectorBrief,2017-09-06T04:00:00Z,Minor,0,0,2,The total loss of engine power during takeoff following a touch-and-go landing for reasons that could not be determined because postaccident examination of the engine did not reveal any anomalies that would have precluded normal operation.,,33.460834,-111.728332,NANCHANG,CJ-6,AIR,KFFZ,Falcon Field Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90454,7/17/2017 5:28:00 PM,
WPR15FA051,ACC,90447,2014-12-02 15:00:00+00:00,Bountiful,Utah,United States,,N3234U,False,DirectorBrief,2017-04-04T04:00:00Z,Fatal,2,0,0,"The pilot/mechanic's failure to properly secure the pitch link hardware of one main rotor blade to the rotating swash plate, which resulted in the pitch link separating in flight and a subsequent loss of control.",,40.857776,-111.923889,ROBINSON HELICOPTER COMPANY,R44,HELI,BTF,SKYPARK,FALSE,1,,PERS,091,Substantial,VMC,Native Range Inc.,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90447,3/28/2017 11:15:00 AM,
ERA15CA069,ACC,90451,2014-12-02 14:06:00+00:00,Wachula,Florida,United States,,N933TK,False,DirectorBrief,2015-01-12T05:00:00Z,,0,0,0,The pilot's improper recovery from a bounced landing during gusty crosswind conditions.,,27.514999,-81.880554,PIPER,PA-46-310P,AIR,CHN,WAUCHULA MUNI,FALSE,1,,BUS,091,Substantial,VMC,"Jupiter Malibu, LLC",Completed,False,https://data.ntsb.gov/Docket?ProjectID=90451,12/23/2014 9:00:00 PM,
ERA15WA067,ACC,90445,2014-12-02 09:45:00+00:00,Nassau,,Bahamas,,C6-REV,False,,,,0,0,0,,,25.284444,-76.33139,PIPER,PA-31-350,AIR,MYNN,Lynden Pindling International,FALSE,,SCHD,,NUSC,Destroyed,VMC,Ferg's Air LTD,,False,,,
WPR15WA065,ACC,90511,2014-12-02 03:50:00+00:00,"Manado, Indonesia",,Indonesia,,PK-ELR,False,,,Fatal,2,0,0,,,1.364722,125.358329,AYRES THRUSH,S2R-T34,AIR,,,FALSE,,,,,Destroyed,,,,False,,,
CEN15CA067,ACC,90462,2014-12-01 21:00:00+00:00,Edinburg,Texas,United States,,N9452T,False,DirectorBrief,2015-03-10T04:00:00Z,,0,0,0,"The loss of engine power due to fuel exhaustion, which resulted from the non-certificated pilot's inadequate preflight planning and inflight decision making.",,26.303888,-98.150833,CESSNA,210,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90462,3/9/2015 11:30:00 AM,
ERA15FA066,ACC,90444,2014-12-01 20:30:00+00:00,Sommerville,Tennessee,United States,,N8607W,False,DirectorBrief,2016-12-15T05:00:00Z,Fatal,1,0,0,"The noninstrument-rated pilot's improper decision to attempt visual flight in instrument meteorological conditions, which resulted in an in-flight loss of airplane control due to spatial disorientation. Contributing to the accident was the pilot’s impaired decision-making due to the effects of ethanol and  chlordiazepoxide.",,35.119998,-89.239997,PIPER,PA28,AIR,FYE,Fayette County Airport,FALSE,1,,PERS,091,Destroyed,IMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90444,12/2/2016 7:28:00 PM,
CEN15LA062,ACC,90441,2014-11-30 18:40:00+00:00,Addison,Texas,United States,,N533MC,False,DirectorBrief,2016-04-20T04:00:00Z,,0,0,0,"The pilot's failure to maintain directional control during landing with a gusting crosswind, which resulted in a hard landing adjacent to the runway.",,32.968612,-96.836387,PIPER,PA 28R-201T,AIR,ADS,ADDISON,FALSE,1,,PERS,091,Substantial,VMC,Private,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90441,3/7/2016 4:41:00 PM,
ERA15CA064,ACC,90437,2014-11-30 14:20:00+00:00,Athens,Alabama,United States,,N7422W,False,DirectorBrief,2015-01-22T05:00:00Z,Serious,0,2,0,"The pilot's failure to maintain adequate altitude while landing in gusty wind conditions, which resulted in a collision with power lines while on final approach.",,34.820556,-87.043891,PIPER,PA 28-180,AIR,,Private,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90437,1/7/2015 3:50:00 PM,
CEN15LA063,ACC,90443,2014-11-30 13:48:00+00:00,McGregor,Texas,United States,,N7015T,False,DirectorBrief,2016-02-03T05:00:00Z,Serious,0,1,0,A loss of engine power during takeoff due to excessive debris in the fuel system.,,31.474721,-97.320274,SIEGEL GERALD,LONG EZ,AIR,PWG,MC GREGOR EXECUTIVE,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90443,12/22/2015 3:12:00 PM,
ENG15RA003,INC,90459,2014-11-30 13:20:00+00:00,Visby,,Sweden,,SE-MDB,False,,,,0,0,0,,,0.0,0.0,ATR,ATR72 - 212A,AIR,,,FALSE,,,,,,,,,False,,,
CEN15FA060,ACC,90432,2014-11-30 09:57:00+00:00,Boonville,Missouri,United States,,N6629V,False,DirectorBrief,2017-03-08T05:00:00Z,Fatal,1,3,0,"The pilot's failure to maintain adequate airspeed during a forced landing following a total loss of engine power due to fuel starvation, which resulted in the airplane exceeding its critical angle of attack, and an aerodynamic stall at a low altitude. Contributing to the accident was the pilot’s improper fuel management.",,38.935276,-92.684165,BELLANCA,17-30A,AIR,VER,Jesse Viertel Memorial Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90432,2/9/2017 11:22:00 PM,
WPR15LA048,ACC,90433,2014-11-30 02:15:00+00:00,Somerton,Arizona,United States,,N946TR,False,DirectorBrief,2017-03-06T05:00:00Z,Fatal,1,0,0,A loss of airplane control for reasons that could not be determined based on available evidence.,,32.556388,-114.690002,AIR TRACTOR INC,AT 502B,AIR,na,Tri-Rotor Private air strip,FALSE,1,,AAPL,137,Destroyed,VMC,TRI ROTOR LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90433,1/10/2017 2:20:00 PM,
ERA15LA063,ACC,90436,2014-11-29 16:00:00+00:00,Hartford,Connecticut,United States,,N759VG,False,DirectorBrief,2016-04-20T04:00:00Z,,0,0,0,The partial loss of engine power during climb after takeoff for a reasons that could not be determined because postaccident engine examination revealed no evidence of mechanical malfunctions or failures.,,41.689445,-72.864723,CESSNA,182,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,Danny Hall,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90436,3/9/2016 2:00:00 PM,
CEN15LA068,ACC,90469,2014-11-29 13:30:00+00:00,Kewanee,Illinois,United States,,UNREG,False,DirectorBrief,2015-06-09T04:00:00Z,Serious,0,1,0,"The pilot’s failure to maintain airspeed during the final approach, which resulted in a stall/mush. Contributing to the accident was the pilot’s failure to obtain training in the pusher-type airplane.",,41.205276,-89.96389,RANS,S-14,AIR,EZI,Kewanne Municipal Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90469,5/7/2015 2:33:00 PM,
DCA15WA030,ACC,90477,2014-11-29 08:04:00+00:00,Dar es Salaam,,Tanzania,,5H-TWA,False,,,Fatal,4,0,0,,,-6.903333,39.173332,ROBINSON,R44 - II,HELI,,,FALSE,,,,NUSC,Destroyed,,,,False,,,
CEN15LA064,ACC,90450,2014-11-28 17:11:00+00:00,Berrien Springs,Michigan,United States,,N5897P,False,DirectorBrief,2015-10-19T04:00:00Z,Serious,0,4,0,"The pilot’s inadequate fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.",,41.95111,-86.368057,PIPER,PA 24-250,AIR,C20,ANDREWS UNIVERSITY AIRPARK,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90450,9/15/2015 11:28:00 AM,
ERA15LA062,ACC,90435,2014-11-28 12:58:00+00:00,Hampton,South Carolina,United States,,N227RR,False,DirectorBrief,2016-06-29T04:00:00Z,Serious,0,1,3,"The pilot’s improper decision to descend the airplane at an airspeed greater than the published best glide speed following an erroneous oil pressure indication, which resulted in an off-airport landing. Contributing to the erroneous oil pressure indication was the faulty oil pressure transducer. Contributing to the severity of the accident was the pilot’s late deployment of the ballistic parachute system.",,32.860553,-81.061668,CIRRUS DESIGN CORP.,SR22T,AIR,3J0,Hampton-Varnville,FALSE,1,,PERS,091,Substantial,VMC,Header Bug LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90435,5/10/2016 3:35:00 PM,
CEN15CA061,ACC,90438,2014-11-28 10:15:00+00:00,Colorado Springs,Colorado,United States,,N274AC,False,DirectorBrief,2015-01-22T05:00:00Z,,0,0,0,The loss of airplane control after encountering windshear.,,38.805557,-104.700553,AMERICAN CHAMPION AIRCRAFT,7EC,AIR,KCOS,City of Colorado Springs Munic,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90438,1/12/2015 4:38:00 PM,
WPR15FA049,ACC,90434,2014-11-28 05:00:00+00:00,Alzada,Montana,United States,,N3292A,False,DirectorBrief,2017-01-18T05:00:00Z,Fatal,1,0,0,"The pilot's failure to maintain airplane control while maneuvering, which resulted in a collision with mountainous terrain.",,45.20222,-104.225555,CESSNA,170B,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,KOVARIK PETER M,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90434,1/4/2017 5:06:00 PM,
ANC15LA005,ACC,90471,2014-11-27 12:17:00+00:00,Nikiski,Alaska,United States,,N9720P,False,DirectorBrief,2015-03-17T04:00:00Z,Serious,0,1,1,"The total loss of engine power due to carburetor icing, which resulted from the pilot’s failure to use carburetor heat while operating at low-power settings in an area conducive to carburetor icing.",,60.876388,-152.085281,PIPER,PA 18-150,AIR,,,FALSE,1,NSCH,,135,Substantial,VMC,"Alaska West Air, INC",Completed,False,https://data.ntsb.gov/Docket?ProjectID=90471,1/27/2015 8:42:00 PM,
CEN15LA066,ACC,90458,2014-11-27 00:21:00+00:00,Highlandville,Missouri,United States,,N902LC,False,DirectorBrief,2015-06-09T04:00:00Z,Minor,0,0,1,The pilot's inability to identify the power line during the initial approach in night visual meteorological conditions and his subsequent failure to avoid the power line once he identified it on final approach.,,36.929729,-93.279228,MD HELICOPTER INC,MD 900,HELI,,,FALSE,2,NSCH,,135,Substantial,VMC,Air Methods Corporation,Completed,False,,,
ERA15CA065,ACC,90442,2014-11-25 22:30:00+00:00,Hilton Head Island,South Carolina,United States,,N85AV,False,DirectorBrief,2015-01-22T05:00:00Z,,0,0,0,"The pilot's inadvertent selection of an incorrect frequency, which resulted in his inability to activate the airport lighting, and his subsequent decision to continue the approach in dark night conditions despite having not positively identified the runway environment.",,32.224445,-80.697502,SOCATA,TB 20 TRINIDAD,AIR,HXD,Hilton Head Island,FALSE,1,,PERS,091,Substantial,IMC,Robert Herman,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90442,1/16/2015 8:34:00 PM,
ERA15WA207,ACC,91147,2014-11-25 19:52:00+00:00,Samara,,Russia,,RA-02778,False,,,,0,0,0,,,53.504165,50.153057,BEECH,B300,AIR,UWWW,Kurumoch Int'l Airport,FALSE,,,,NUSC,Substantial,,Air Samara,,False,,,
CEN15WA080,ACC,90509,2014-11-24 21:30:00+00:00,London,,United Kingdom,,N103CD,False,,,,0,0,0,,,51.33139,0.032777,GULFSTREAM AEROSPACE,G 1159A,AIR,,,FALSE,,,UNK,NUSN,Substantial,,,,False,,,
DCA15CA035,ACC,90493,2014-11-24 20:20:00+00:00,Valdosta,Georgia,United States,,N16217,False,DirectorBrief,2015-09-01T04:00:00Z,Serious,0,1,12,an inadvertent encounter with clear air turbulence while the flight attendants were returning to their seats.,,30.780555,-83.279724,BOEING,737 824,AIR,,,FALSE,2,SCHD,,121,,IMC,UNITED AIR LINES INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90493,9/14/2015 4:04:00 PM,
CEN15LA059,ACC,90423,2014-11-24 13:45:00+00:00,Las Cruces,New Mexico,United States,,N625ZH,False,DirectorBrief,2015-08-11T04:00:00Z,Fatal,1,0,0,"The pilot’s failure to maintain airplane control, which resulted in a stall/spin. Contributing to the accident was the pilot’s failure to obtain adequate familiarization in the accident airplane type before the accident.",,32.309585,-107.060974,ROSS H/HERRIOTT M,VANS AIRCRAFT RV 3,AIR,LRU,Las Cruces International,TRUE,1,,PERS,091,Destroyed,VMC,Tyler Francis,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90423,6/24/2015 4:58:00 PM,
ERA15CA059,ACC,90428,2014-11-24 12:30:00+00:00,Leesburg,Virginia,United States,,N6057,False,DirectorBrief,2015-03-10T04:00:00Z,,0,0,0,A loss of tail rotor effectiveness while hovering in gusting crosswind conditions resulting in the student pilot's loss of control of the helicopter. Contributing was the delayed remedial action of the flight instructor.,,39.078056,-77.557502,HILLER,OH 23B,HELI,JYO,LEESBURG EXECUTIVE,FALSE,1,,INST,091,Substantial,VMC,VERTICALLY CHALLENGED LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90428,2/25/2015 12:30:00 PM,
ERA15LA058,ACC,90424,2014-11-24 12:07:00+00:00,TAMPA,Florida,United States,,N610KC,False,DirectorBrief,2016-02-03T05:00:00Z,,0,0,0,The collapse of the left main landing gear for reasons that could not be determined during postaccident examination.,,27.915555,-82.449447,CESSNA,T210,AIR,TPF,PETER O KNIGHT,FALSE,1,,AOBV,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90424,12/24/2015 2:29:00 PM,
WPR15CA069,ACC,90528,2014-11-24 05:00:00+00:00,Obyan,,United States,,N12915,False,DirectorBrief,2015-02-11T05:00:00Z,,0,0,0,The student pilot's loss of airplane control during the landing flare in gusting wind conditions.,,15.120277,145.729995,CESSNA,172M,AIR,GSN,FRANCISCO C. ADA/SAIPAN INTL,FALSE,1,,INST,091,Substantial,VMC,MICRONESIAN AVIATION SYSTEMS INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=90528,2/9/2015 8:26:00 PM,
CEN15CA213,ACC,91117,2014-11-23 16:42:00+00:00,Mesquite,Texas,United States,,N580,False,DirectorBrief,2015-06-01T04:00:00Z,,0,0,0,"The pilot's loss of directional control while landing in gusting crosswind conditions, which exceeded the airplane's maximum demonstrated crosswind velocity.",,32.743888,-96.531112,BELLANCA,8KCAB,AIR,HQZ,MESQUITE METRO,FALSE,1,,PERS,091,Substantial,VMC,LEWIS DAVID S,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91117,5/20/2015 3:25:00 PM,
