NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N,HasSafetyRec,ReportType,OriginalPublishDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,DocketUrl,DocketPublishDate,Unnamed: 37
ERA21LA177,ACC,102890,2021-04-06 15:00:00+00:00,Worcester,Massachusetts,United States,,N61EF,False,DirectorBrief,2023-04-19T04:00:00Z,,0,0,0,"Binding of the left aileron bellcrank push/pull rod, which resulted in an uncommanded right turn.",,42.271398,-71.875819,FORISCH EDWARD,BUSHBY MUSTANG M II,AIR,ORH,WORCESTER RGNL,TRUE,1,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102890,4/19/2023 5:00:00 PM,
ERA21LA176,ACC,102888,2021-04-06 14:00:00+00:00,Fayetteville,North Carolina,United States,,N5424R,False,DirectorBrief,2021-11-16T05:00:00Z,,0,0,0,"The pilot’s failure to maintain directional control during the landing, which resulted in a runway excursion and subsequent noseover.",,34.893692,-78.843531,CESSNA,172F,AIR,2GC,GRAYS CREEK,FALSE,1,,PERS,091,Substantial,VMC,CAPE FEAR AVIATION MAINTENANCE LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102888,10/7/2021 7:00:00 PM,
ERA21LA180,ACC,102897,2021-04-06 13:20:00+00:00,Orangeburg,South Carolina,United States,,N22467,False,DirectorBrief,2021-09-20T04:00:00Z,,0,0,0,"The student pilot’s improper recovery from a bounced landing, which resulted in a hard landing.",,33.456918,-80.859407,CESSNA,172S,AIR,OGB,ORANGEBURG MUNI,FALSE,1,,INST,091,Substantial,VMC,EAGLE AVIATION INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102897,8/19/2021 7:00:00 PM,
ERA21LA174,ACC,102884,2021-04-06 11:30:00+00:00,Arcadia,Florida,United States,,N18394,False,DirectorBrief,2023-05-24T04:00:00Z,Serious,0,1,0,A total loss of engine power for underdetermined reasons.,,27.176616,-81.826713,BEECH,A36,AIR,X06,ARCADIA MUNI,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102884,5/24/2023 5:00:00 PM,
CEN21LA181,ACC,102876,2021-04-05 19:39:00+00:00,Seminole,Texas,United States,,N565PK,False,DirectorBrief,2022-10-13T04:00:00Z,Fatal,1,0,0,"The student pilot’s loss of trike control while maneuvering at low altitude in gusting wind conditions, resulting in an impact with terrain.",,32.73507,-102.80049,EVOLUTION AIRCRAFT INC,REVOLT,WSFT,,,FALSE,1,NSCH,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102876,9/30/2022 7:00:00 PM,
CEN21LA184,ACC,102879,2021-04-05 17:00:00+00:00,Johnson,Kansas,United States,,N8348X,False,DirectorBrief,2022-09-14T04:00:00Z,,0,0,0,"The pilot's inadequate pedal application during a transition to hover, which resulted in a loss of yaw control and a subsequent impact with terrain.",,37.667167,-101.988,ROBINSON HELICOPTER,R44,HELI,,,FALSE,1,,PERS,091,Substantial,VMC,SEGER ROBERT E,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102879,8/30/2022 7:00:00 PM,
CEN21LA183,ACC,102878,2021-04-05 16:00:00+00:00,Jewett,Texas,United States,,N811SG,False,DirectorBrief,2021-09-20T04:00:00Z,Minor,0,0,1,"The pilot’s failure to maintain control of the airplane after it struck a hidden berm during the intentional off-airport landing, which resulted in a hard landing.",,31.3616,-96.1441,MAULE,MT7,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102878,8/26/2021 6:00:00 PM,
ERA21LA173,ACC,102871,2021-04-05 09:50:00+00:00,Springfield,Tennessee,United States,,N5018Y,False,DirectorBrief,2022-07-20T04:00:00Z,Serious,0,2,0,"The flight instructor’s failure to abort the takeoff following a loss of left engine power due to fuel starvation. Also causal was the inadequate maintenance of the left fuel cap by unknown maintenance personnel, which resulted in a blockage of the fuel supply from the left-wing tank. Contributing to the accident was the instructor’s failure to maintain airspeed above the one-engine-inoperative minimum controllable airspeed after deciding to continue the takeoff.",,36.536694,-86.921167,PIPER,PA-23-250,AIR,M91,SPRINGFIELD ROBERTSON COUNTY,FALSE,2,,INST,091,Substantial,VMC,HIGHLAND RIM AVIATION LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102871,4/27/2022 4:00:00 AM,
CEN21LA179,ACC,102874,2021-04-04 18:30:00+00:00,Saint Paul,Nebraska,United States,,UNREG,False,DirectorBrief,2021-08-20T04:00:00Z,Serious,0,1,1,The uncertificated pilot’s failure to maintain control of the powered parachute during low altitude flight in gusting wind conditions.,,41.215725,-98.405249,Destiny Powered Parachutes,2000,PPAR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102874,7/12/2021 4:00:00 AM,
ERA21LA172,ACC,102863,2021-04-04 16:30:00+00:00,McBee,South Carolina,United States,,UNREG,False,DirectorBrief,2021-11-16T05:00:00Z,Minor,0,0,1,The pilot's failure to maintain adequate clearance from trees while maneuvering in the traffic pattern.,,34.403251,-80.268531,Phantom Aeronautics,Phantom II,AIR,PVT,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102863,10/7/2021 7:00:00 PM,
CEN21FA177,ACC,102862,2021-04-03 17:35:00+00:00,Conifer,Colorado,United States,,N434MA,False,DirectorBrief,2022-07-20T04:00:00Z,Fatal,1,0,0,"The pilot’s decision to fly at low altitude toward a mountainous canyon, and his exceedance of the airplane’s critical angle of attack while maneuvering to avoid rising terrain, which resulted in an aerodynamic stall and loss of airplane control.",,39.26315,-105.37451,MAGNUS AIRCRAFT LLC,FUSION 212,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102862,4/27/2022 4:00:00 PM,
ERA21LA171,ACC,102861,2021-04-03 16:30:00+00:00,Palmyra,Pennsylvania,United States,,N577DD,False,DirectorBrief,2023-05-03T04:00:00Z,Serious,0,1,0,"The pilot’s improper judgment to attempt a flight while impaired by medications, which resulted in the helicopter’s abnormal ground contact, loss of control, and collision with terrain.",,40.286767,-76.576988,ROBINSON HELICOPTER CO,R66,HELI,58N,REIGLE FLD,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102861,5/3/2023 5:00:00 PM,
WPR21LA164,ACC,102940,2021-04-03 13:15:00+00:00,Fairbanks,Alaska,United States,,N215MC,False,DirectorBrief,2023-01-31T05:00:00Z,,0,0,0,A partial loss of engine power for reasons that could not be determined based on available evidence.,,64.815111,-147.85644,CESSNA,208B,AIR,AFA,FAIRBANKS INTL,FALSE,1,SCHD,BUS,135,Substantial,IMC,TATONDUK OUTFITTERS LTD DBA,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102940,3/1/2023 2:00:00 AM,
ERA21LA170,ACC,102860,2021-04-03 12:48:00+00:00,College Park,Maryland,United States,,N2953L,False,DirectorBrief,2023-02-24T05:00:00Z,,0,0,0,"Improper maintenance of the airplane by its owners and their failure to have qualified maintenance personnel determine the root cause of water infiltration into the fuel system. Also causal was the pilot’s inadequate preflight inspection, which failed to remove all of the water contamination from the fuel system prior to the flight and resulted in the partial loss of engine power during the takeoff. Contributing was the pilot’s exceedance of the critical angle of attack, which resulted in an aerodynamic stall and subsequent hard landing.",,38.982155,-76.924116,MOONEY,M20C,AIR,CGS,COLLEGE PARK,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102860,2/1/2023 8:00:00 PM,
GAA21WA083,ACC,102950,2021-04-03 12:27:00+00:00,Toledo,,Spain,,EC-YZE,False,,,,0,0,0,,,0.0,0.0,RANS,S6,AIR,LERN,,FALSE,,,,NUSN,Substantial,,,,False,,,
WPR21LA153,ACC,102859,2021-04-03 11:22:00+00:00,Sand Point,Idaho,United States,,N7616X,False,DirectorBrief,2021-09-20T04:00:00Z,Minor,0,0,1,"The student pilot’s improper landing flare which resulted in a hard landing, loss of directional control and subsequent nose over.",,48.299528,-116.56013,CESSNA,172,AIR,SZT,SANDPOINT,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102859,9/1/2021 7:00:00 PM,
CEN21LA180,ACC,102875,2021-04-03 11:13:00+00:00,Delavan,Wisconsin,United States,,N1522C,False,DirectorBrief,2021-08-20T04:00:00Z,Minor,0,0,1,"The pilot’s failure to maintain control of the airplane during the landing roll with gusting crosswinds, which resulted in his excessive brake input and a subsequent nose over.",,42.67052,-88.716932,CESSNA,180,AIR,pvt,Private,FALSE,1,,PERS,091,Substantial,VMC,HANSEN ROBERT C,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102875,7/12/2021 4:00:00 AM,
CEN21LA176,ACC,102858,2021-04-03 07:30:00+00:00,Pearland,Texas,United States,,N5240C,False,DirectorBrief,2023-09-20T04:00:00Z,,0,0,0,The partial loss of engine power due to a crack in the No. 1 cylinder for unknown reasons.,,29.555789,-95.327993,BEECH,B35,AIR,T79,Skyway Manor,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102858,9/20/2023 5:00:00 PM,
GAA21WA064,ACC,102866,2021-04-02 21:30:00+00:00,Iztapa,,Guatemala,,TG-JAO,False,,,Minor,0,0,1,,,13.930781,-90.724719,PIPER,PA46,AIR,,,FALSE,,,,UNK,Substantial,,,,False,,,
GAA21WA153,INC,103368,2021-04-02 17:55:00+00:00,Tambor,,Costa Rica,,TI-API,False,,,,0,0,0,,,9.7411,-85.0193,PIPER,PA-34-200T,AIR,MRTR,,FALSE,,,,129,Unknown,VMC,Carmonair,,False,,,
CEN21LA182,ACC,102877,2021-04-02 12:35:00+00:00,Denver,Colorado,United States,,N4802,False,DirectorBrief,2021-08-20T04:00:00Z,,0,0,0,"The pilot’s loss of situational awareness, and his unintended landing on a soft unimproved dirt road, which resulted in a loss of directional control into soft ground and the airplane to subsequently nose over.",,40.109153,-104.71384,CESSNA,180,AIR,18V,Platte Valley Airpark,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102877,7/12/2021 4:00:00 AM,
DCA21WA117,INC,102885,2021-04-02 11:30:00+00:00,Valletta,,Malta,,9H-QCJ,False,,,,0,0,0,,,35.857498,14.4775,BOEING,737,AIR,LMML,Malta International Airport,FALSE,,,,129,Unknown,,Malta Air,,False,,,
GAA21WA062,ACC,102870,2021-04-01 17:16:00+00:00,"Colon and El Marques, Queretaro",,Mexico,,C-GBQA,False,,,Fatal,1,0,0,,,0.0,0.0,CESSNA,182,AIR,,,FALSE,,,,NUSN,Substantial,,,,False,,,
CEN21LA175,ACC,102857,2021-04-01 16:00:00+00:00,Augusta,Kansas,United States,,N7274F,False,DirectorBrief,2022-08-16T04:00:00Z,,0,0,0,"Inadequate maintenance at the time the carburetor was replaced, which resulted in the improperly installed throttle cable and a partial loss of engine power.  Contributing to the accident was an inadequate annual inspection that failed to detect the improper throttle cable installation.",,37.65588,-97.0599,PIPER,PA-28-140,AIR,3AU,Augusta Muni,FALSE,1,NSCH,PERS,091,Substantial,VMC,Pray Aviation,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102857,7/27/2022 4:00:00 AM,
CEN21LA178,ACC,102864,2021-04-01 12:30:00+00:00,Austin,Texas,United States,,N94810,False,DirectorBrief,2021-08-20T04:00:00Z,,0,0,0,The pilot’s failure to maintain directional control while turning onto the taxiway in variable wind conditions.,,30.197429,-97.666306,CESSNA,182,AIR,AUS,Austin-Bergstrom Intl Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102864,7/12/2021 4:00:00 AM,
GAA21WA091,ACC,102985,2021-04-01 09:45:00+00:00,Planura,,Brazil,,PT-WQY,False,,2025-12-05T05:00:00Z,,0,0,0,,,0.0,0.0,AIR TRACTOR,AT401,AIR,,,FALSE,,,,NUSN,Substantial,,,,False,,,
GAA21WA108,INC,103061,2021-04-01 00:10:00+00:00,Tamuin,,Mexico,,XB-WIN,False,,,,0,0,0,,,0.0,0.0,PIPER,PA28R,AIR,,,FALSE,1,,,NUSN,Minor,,,,False,,,
ERA21LA167,ACC,102846,2021-03-31 15:30:00+00:00,Vienna,Georgia,United States,,N3299X,False,DirectorBrief,2021-08-20T04:00:00Z,,0,0,0,"The pilot’s improper decision to attempt a takeoff with a quartering tailwind and his failure to reject the takeoff in a timely manner, which resulted in a runway excursion.",,32.0917,-83.733,AYRES CORPORATION,S2R-G6,AIR,,Private,FALSE,1,,AAPL,137,Destroyed,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102846,8/2/2021 4:00:00 AM,
ERA21LA168,ACC,102847,2021-03-31 12:13:00+00:00,Crystal River,Florida,United States,,N13632,False,DirectorBrief,2021-09-22T04:00:00Z,Serious,0,1,0,"The student pilot’s inadequate compensation for a crosswind during landing, which resulted in a loss of directional control and a runway excursion.",,28.867427,-82.57118,CESSNA,172,AIR,CGC,CRYSTAL RIVER-CAPT TOM DAVIS FLD,FALSE,1,,INST,091,Substantial,VMC,Aviation One,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102847,8/31/2021 7:00:00 PM,
GAA21WA061,ACC,102869,2021-03-30 21:10:00+00:00,"Quintana Roo, Mexico",,Mexico,,XA-UPC,False,,,Fatal,2,0,0,,,0.0,0.0,CESSNA,T206H,AIR,,,FALSE,,,,129,Unknown,,Aerolineas Chihuahua al Pacifico S.A. de C.V.,,False,,,
GAA21WA066,ACC,102873,2021-03-30 17:10:00+00:00,"Cajeme, Sonora",,Mexico,,XB-AUQ,False,,,,0,0,0,,,0.0,0.0,CESSNA,150,AIR,,,FALSE,,,,NUSN,Substantial,,,,False,,,
ERA21LA169,ACC,102849,2021-03-30 14:32:00+00:00,Hardwick Township,New Jersey,United States,,N6544G,False,DirectorBrief,2021-08-20T04:00:00Z,,0,0,0,"The pilot’s inadequate prefight inspection, during which he failed to detect water contamination in the fuel system, which resulted in a total loss of engine power.",,40.990412,-74.946555,CESSNA,150L,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102849,8/3/2021 4:00:00 AM,
GAA21WA084,ACC,102951,2021-03-30 13:45:00+00:00,Stansted,,United Kingdom,,G-OHOV,False,,,,0,0,0,,,0.0,0.0,Rotorway Executive,162F,HELI,,,FALSE,,,,NUSN,Substantial,,,,False,,,
ERA21LA166,ACC,102845,2021-03-30 10:57:00+00:00,Fort Pierce,Florida,United States,,N236X,False,DirectorBrief,2023-04-26T04:00:00Z,Serious,0,1,0,A total loss of engine power for reasons that could not be determined based on available information.,,27.494306,-80.53901,JABIRU USA SPORT AIRCRAFT,J250-SP,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102845,4/26/2023 5:00:00 PM,
ERA21FA165,ACC,102831,2021-03-29 18:00:00+00:00,Cave Spring,Georgia,United States,,N800MH,False,DirectorBrief,2023-06-08T04:00:00Z,Fatal,1,0,0,The pilot's inadequate visual lookout and failure to maintain clearance from a power line.,,34.119021,-85.313169,AVIAT INC,A-1,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102831,6/8/2023 5:00:00 PM,
WPR21LA151,ACC,102838,2021-03-29 15:47:00+00:00,Yacolt,Washington,United States,,N665FL,False,DirectorBrief,2023-01-31T05:00:00Z,Minor,0,0,2,"A partial loss of power caused by carbon build up in the cylinders, which prevented the exhaust valves from seating properly. Contributing to the accident was flying in moderate icing conditions which resulted in reduced aircraft performance and vibrations.",,45.851889,-122.2613,PIPER,PA-28-140,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,TREETOP FLYERS LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102838,1/26/2023 12:00:00 PM,
WPR21LA149,ACC,102830,2021-03-29 12:00:00+00:00,Port Townsend,Washington,United States,,N28461,False,DirectorBrief,2021-09-20T04:00:00Z,,0,0,0,The pilot’s inadequate engine hand propping procedure which resulted in the airplane’s unexpected movement and subsequent impact with a fueling station.,,48.053806,-122.81063,LUSCOMBE,8A,AIR,0S9,JEFFERSON COUNTY INTL,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102830,9/1/2021 2:00:00 PM,
DCA21LA109,ACC,102835,2021-03-28 18:00:00+00:00,Charlotte,North Carolina,United States,,N650AE,False,DirectorBrief,2022-01-06T05:00:00Z,Serious,0,1,3,an encounter with convective turbulence during descent.,,35.218578,-80.948542,EMBRAER,EMB-145LR,AIR,,,FALSE,2,SCHD,,121,,Unknown,Piedmont Airlines,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102835,1/6/2022 5:00:00 AM,
ANC21FA028,ACC,102826,2021-03-28 16:00:00+00:00,Anchorage,Alaska,United States,,N1968P,False,DirectorBrief,2022-08-26T04:00:00Z,Minor,0,0,1,A total loss of engine power for reasons that could not be determined based on the available evidence.,,61.176084,-149.94358,PIPER,PA-18A,AIR,LHD,LAKE HOOD,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102826,4/19/2022 11:00:00 AM,
WPR21LA145,ACC,102822,2021-03-28 14:28:00+00:00,Marana,Arizona,United States,,N644SR,False,DirectorBrief,2023-03-29T04:00:00Z,,0,0,0,"A total loss of engine power resulting from a catastrophic engine failure caused by a shift of the No. 2 main bearing and bearing seal, which resulted in oil starvation to the crankshaft; the reason for the bearing and bearing seal shift could not be determined due to the extent of the engine damage. Contributing to the accident was the failure of the airframe parachute system to deploy due to undetermined inconsistencies within ignition material in the rocket igniter assembly/squib.",,32.45,-111.2,CIRRUS DESIGN CORP,SR22,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,OC AVIATION LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102822,3/29/2023 5:00:00 PM,
WPR21LA146,ACC,102824,2021-03-28 14:00:00+00:00,Watsonville,California,United States,,N656DF,False,DirectorBrief,2021-09-20T04:00:00Z,,0,0,0,The pilot’s inadequate fuel management which resulted in the loss of engine power due to fuel starvation.,,36.935722,-121.78963,COSTRUZIONI AERONAUTICHE TECNA,P2002 SIERRA,AIR,WVI,WATSONVILLE MUNI,FALSE,1,,PERS,091,Substantial,VMC,Airways Inc,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102824,9/1/2021 11:00:00 AM,
WPR21LA362,ACC,104075,2021-03-28 12:00:00+00:00,Ontario,Oregon,United States,,N235X,False,DirectorBrief,2023-01-31T05:00:00Z,,0,0,0,A loss of hydraulic fluid and failure of the right brake for reasons that could not be determined due to a lack of available evidence.,,44.019361,-117.01302,MAULE,MX-7-235,AIR,ONO,ONTARIO MUNI,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=104075,1/24/2023 3:00:00 PM,
GAA21WA060,ACC,102868,2021-03-27 19:20:00+00:00,"Hermosillo, Mexico",,Mexico,,XB-HSW,False,,,Fatal,7,0,0,,,0.0,0.0,CESSNA,401,AIR,MMHO,,FALSE,,,,NUSN,Unknown,,,,False,,,
WPR21FA143,ACC,102813,2021-03-27 18:36:00+00:00,Palmer,Alaska,United States,,N351SH,False,DirectorBrief,2023-09-27T04:00:00Z,Fatal,5,1,0,"The pilot’s failure to adequately respond to an encounter with whiteout conditions, which resulted in the helicopter’s collision with terrain. Contributing to the accident was the (1) operator’s inadequate pilot training program and pilot competency checks, which failed to evaluate pilot skill during an encounter with inadvertent instrument meteorological conditions, and (2) the Federal Aviation Administration principal operations inspector’s insufficient oversight of the operator, including their approval of the operator’s pilot training program without ensuring that it met requirements. Contributing to the severity of the surviving passenger’s injuries was the delayed notification of search and rescue organizations.",,61.451718,-148.36552,Airbus Helicopters,AS350-B3,HELI,,,FALSE,1,NSCH,OWRK,135,Substantial,VMC,Soloy Helicopters LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102813,9/27/2023 6:00:00 PM,
WPR21LA147,ACC,102828,2021-03-27 17:45:00+00:00,Ogden,Utah,United States,,N29HU,False,DirectorBrief,2021-09-20T04:00:00Z,,0,0,0,"The pilot's failure to maintain directional control during the landing roll with a light crosswind, which resulted in a runway excursion and collision with terrain.",,41.19507,-112.01219,AVIAT AIRCRAFT INC,A-1,AIR,OGD,OGDEN-HINCKLEY,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,,,
CEN21LA169,ACC,102827,2021-03-27 17:25:00+00:00,Pottsboro,Texas,United States,,N1045C,False,DirectorBrief,2021-08-20T04:00:00Z,Minor,0,0,1,The pilot failure to maintain directional control of the helicopter when it encountered an unanticipated wind allowing it to drift into a fence and subsequently roll over and impact terrain.,,33.755615,-96.673141,BELL,OH-58,HELI,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102827,7/13/2021 4:00:00 AM,
WPR21LA167,ACC,102956,2021-03-27 16:10:00+00:00,Petaluma,California,United States,,N712YP,False,DirectorBrief,2021-09-20T04:00:00Z,,0,0,0,"The pilot's failure to maintain directional control while landing in gusting wind conditions, which resulted in a ground loop.",,38.257793,-122.60532,AMERICAN LEGEND AIRCRAFT CO,AL3,AIR,O69,PETALUMA MUNI,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,,,
CEN21LA168,ACC,102811,2021-03-27 16:00:00+00:00,Justin,Texas,United States,,N42769,False,DirectorBrief,2022-07-20T04:00:00Z,,0,0,0,The total loss of engine power due to carburetor icing.,,33.083147,-97.294813,PIPER,J3C-65,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102811,1/5/2022 8:00:00 PM,
ERA21LA185,ACC,102914,2021-03-27 12:45:00+00:00,Flemingsburg,Kentucky,United States,,N735LC,False,DirectorBrief,2021-08-20T04:00:00Z,,0,0,0,"The pilot’s improper recovery from a bounced landing, which resulted in a subsequent hard landing.",,38.54189,-83.743233,CESSNA,182Q,AIR,FGX,FLEMING-MASON,FALSE,1,,PERS,091,Substantial,VMC,"GUD LUK CRUZIN, LLC",Completed,False,https://data.ntsb.gov/Docket?ProjectID=102914,8/17/2021 7:00:00 PM,
GAA21WA092,ACC,102982,2021-03-27 12:30:00+00:00,Warwickshire,,United Kingdom,,G-UROP,False,,,,0,0,0,,,0.0,0.0,BEECH,95B55,AIR,EGBW,,FALSE,,,,NUSN,Unknown,,,,False,,,
WPR21LA148,ACC,102829,2021-03-27 12:30:00+00:00,Alturas,California,United States,,N9146Q,False,DirectorBrief,2021-09-29T04:00:00Z,,0,0,0,"The student pilot's improper landing flare which resulted in a bounced landing, loss of airplane control and subsequent collision with terrain.",,41.515,-120.55,MOONEY,M20J,AIR,KAAT,ALTURAS MUNI,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,,,
CEN21LA170,ACC,102851,2021-03-27 11:43:00+00:00,Boerne,Texas,United States,,N689PG,False,DirectorBrief,2021-08-20T04:00:00Z,,0,0,0,The pilot’s failure to maintain control of the airplane during a full stop landing and the subsequent attempted go-around in turbulent conditions.,,29.723219,-98.694557,CIRRUS DESIGN CORP,SR20,AIR,5C1,Boerne Stage Airfield,FALSE,1,NSCH,PERS,091,Substantial,VMC,Texas Skies Flight School,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102851,7/13/2021 4:00:00 AM,
GAA21WA057,ACC,102840,2021-03-27 10:05:00+00:00,Bhopal,,India,,VT-TAA,False,,,,0,0,0,,,0.0,0.0,PARTENAVIA,P68,AIR,,,FALSE,,,,NUSN,Substantial,,,,False,,,
ENG21WA020,INC,102842,2021-03-27 03:15:00+00:00,Jakarta,,Indonesia,,PK-YSC,False,,,,0,0,0,,,0.0,0.0,BOEING,737,AIR,,,FALSE,,,,129,Minor,,Trigana Air Service,,False,,,
DCA21WA111,INC,102837,2021-03-26 20:40:00+00:00,Lima,,Peru,,CC-AZE,False,,,,0,0,0,,,-12.0219,-77.114304,AIRBUS,A320,AIR,SPJC,"Lima International Airport , Perú.",FALSE,,SCHD,,129,Minor,,SKY AIRLINE PERU S.A.C.,,False,,,
ERA21LA162,ACC,102809,2021-03-26 16:30:00+00:00,Bessemer,Alabama,United States,,N93638,False,DirectorBrief,2021-08-20T04:00:00Z,Serious,0,1,0,"The pilot’s failure to maintain control of the airplane, which resulted in an exceedance of the airplane’s critical angle of attack, and a subsequent aerodynamic stall.",,33.312611,-86.926306,BELLANCA,1730,AIR,EKY,Bessemer Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102809,7/21/2021 7:00:00 PM,
GAA21WA059,ACC,102848,2021-03-26 16:24:00+00:00,Nairobi,,Kenya,,5Y-NJS,False,,,,0,0,0,,,-1.3085,36.74475,BEECH,200,AIR,,,FALSE,,,,UNK,Destroyed,,Westwind Aviation Ltd.,,False,,,
ERA21LA179,ACC,102893,2021-03-26 16:00:00+00:00,Tampa,Florida,United States,,N392DC,False,DirectorBrief,2021-08-20T04:00:00Z,,0,0,0,"The pilot’s improper recovery from a bounced landing, which resulted in a subsequent hard landing and a nose landing gear collapse.",,28.013987,-82.345259,DIAMOND AIRCRAFT IND INC,DA20-C1,AIR,VDF,Tampa Executive Airport,FALSE,1,,INST,091,Substantial,VMC,Superior Aviation Gateway LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102893,8/11/2021 7:00:00 PM,
CEN21LA167,ACC,102810,2021-03-26 15:27:00+00:00,Bridgeport,Texas,United States,,N3953N,False,DirectorBrief,2022-08-16T04:00:00Z,Serious,0,2,0,"The pilots’ failure to maintain adequate airspeed during a simulated power-off approach in gusting wind conditions, which resulted in an exceedance of the airplane’s critical angle of attack, an aerodynamic stall, and loss of control.",,33.18427,-97.828308,BEECH,35,AIR,XBP,BRIDGEPORT MUNI,FALSE,1,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102810,7/27/2022 4:00:00 AM,
CEN21LA173,ACC,102855,2021-03-26 15:15:00+00:00,Dustin,Oklahoma,United States,,N178DF,False,DirectorBrief,2022-08-19T04:00:00Z,Serious,0,2,2,"The pilot’s insufficient monitoring of the helicopter’s power while flying at low altitude and at low airspeed,  which resulted in the loss of rotor rpm and impact with a tree and terrain.",,35.2707,-96.0308,ROBINSON HELICOPTER COMPANY,R44 II,HELI,,,FALSE,1,NSCH,AOBV,091,Substantial,VMC,Brush Popper Aviation LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=102855,7/29/2022 4:00:00 AM,
ENG21LA023,INC,102901,2021-03-26 10:40:00+00:00,North Canton,Ohio,United States,,N709PS,False,DirectorBrief,2022-05-27T04:00:00Z,,0,0,0,Moisture ingression thru the window humpseal coming into contact with the terminal block braid wires.,,40.91484,-81.44187,BOMBARDIER INC,CL-600-2C10,AIR,CAK,AKRON-CANTON RGNL,FALSE,2,SCHD,,121,Minor,VMC,PSA Airlines,Completed,False,,,
