NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N,HasSafetyRec,ReportType,OriginalPublishDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,DocketUrl,DocketPublishDate,Unnamed: 37
CEN15LA308,ACC,91589,2015-07-16 14:15:00+00:00,Melbourne,Arkansas,United States,,N80917,False,DirectorBrief,2016-05-16T04:00:00Z,Serious,0,1,0,"The loss of engine power for reasons that could not be determined based on the available evidence and the postaccident engine examination, which led to a forced landing on unsuitable terrain due to the pilot’s decision not to deploy the ballistic parachute when sufficient altitude was available to do so.",,36.070835,-91.830276,DEVOE,CLIP WING,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91589,4/5/2016 8:30:00 PM,
ERA15LA269,ACC,91571,2015-07-16 11:15:00+00:00,Dunkirk,New York,United States,,N6047W,False,DirectorBrief,2017-03-23T04:00:00Z,Minor,0,0,1,"The pilot's failure to maintain control of the airplane while attempting to close an open cabin door, which resulted in the airplane exceeding its critical angle of attack and experiencing an aerodynamic stall.",,42.515834,-79.259162,CESSNA AIRCRAFT CO,162,AIR,DKK,Chautauqua County/Dunkirk,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91571,2/17/2017 4:32:00 PM,
GAA15CA232,ACC,91827,2015-07-16 08:30:00+00:00,Prairie Lea,Texas,United States,,N804DF,False,DirectorBrief,2015-12-17T05:00:00Z,Minor,0,0,3,"The pilot's failure to maintain rotor rpm, resulting in an uncontrolled descent and collision with trees.",,29.713054,-97.77639,ROBINSON HELICOPTER COMPANY,R44 II,HELI,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91827,12/9/2015 9:36:00 PM,
GAA15CA207,ACC,91691,2015-07-16 04:05:00+00:00,Rosamond,California,United States,,N8028A,False,DirectorBrief,2015-09-11T04:00:00Z,,0,0,0,"The pilot's failure to maintain directional control during the takeoff roll, resulting in a collision with terrain.",,34.870555,-118.205558,CESSNA,170B,AIR,L00,ROSAMOND SKYPARK,FALSE,1,,PERS,091,Substantial,VMC,WANG GRACE H,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91691,8/13/2015 4:27:00 PM,
CEN15WA368,ACC,91825,2015-07-15 14:02:00+00:00,Varberg,,Sweden,,SE-MCB,False,,,Minor,0,0,1,,,57.125,12.22861,PIPER,PA-32R-300,AIR,,,FALSE,,,,,Destroyed,,,,False,,,
WPR15CA214,ACC,91566,2015-07-15 13:35:00+00:00,Laurier,Washington,United States,,C-GDYN,False,DirectorBrief,2015-08-12T04:00:00Z,Minor,0,0,1,"The pilot's inadequate decision to continue the approach, which resulted in a  long landing and insufficient runway remaining to stop the airplane before it departed the end of the runway.",,48.998332,-118.221664,PIPER,PA-28-151,AIR,K69S,Avey Field,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91566,8/4/2015 1:37:00 PM,
GAA15CA227,ACC,91808,2015-07-15 13:00:00+00:00,Sandusky,Michigan,United States,,N8337Z,False,DirectorBrief,2015-12-03T05:00:00Z,,0,0,0,The pilot's failure to monitor the landing environment while operating in a confined off-airport site resulting in a wire strike and substantial damage to the helicopter.,,43.420555,-82.877502,ROBINSON HELICOPTER,R44,HELI,,,FALSE,1,,PERS,091,Substantial,VMC,HAWK HELICOPTERS LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91808,11/17/2015 9:14:00 PM,
GAA15CA188,ACC,91580,2015-07-15 11:00:00+00:00,Kingsland,Texas,United States,,N8305V,False,DirectorBrief,2015-09-11T04:00:00Z,,0,0,0,"The pilot's failure to maintain pitch attitude which resulted in an aerodynamic stall, hard landing and a loss of directional control.",,30.68361,-98.416946,CHAMPION,7GCAA,AIR,44TE,SHIRLEY WILLIAMS,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91580,8/13/2015 2:40:00 PM,
CEN15LA306,ACC,91564,2015-07-14 15:52:00+00:00,Clark,South Dakota,United States,,UNREG,False,DirectorBrief,2020-04-20T04:00:00Z,Serious,0,2,0,"The pilot's inability to maintain control of the weight-shift control aircraft during initial climb due to his impairment from ethanol, methamphetamine, cocaine, and marijuana.",,44.895,-97.710556,AIR CREATION,CLIPPER 582,WSFT,8D7,Clark County Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91564,11/4/2019 1:46:00 AM,
CEN15LA323,ACC,91654,2015-07-14 14:56:00+00:00,Fults,Illinois,United States,,N2764G,False,DirectorBrief,2020-04-13T04:00:00Z,,0,0,0,"The malfunction of the flap assembly, which resulted in a restriction of aileron control. Contributing to the accident was maintenance personnel’s inadequate inspection of a corroded flap control cable.",,38.189723,-90.240554,CESSNA,182B,AIR,,,FALSE,1,,SKYD,091,Destroyed,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91654,12/26/2019 7:33:00 PM,
ANC15CA051,ACC,91598,2015-07-14 11:00:00+00:00,Homer,Alaska,United States,,N72784,False,DirectorBrief,2015-09-11T04:00:00Z,,0,0,0,The pilot's decision to fly at a low altitude in mountainous terrain and weather conditions conducive to downdrafts.,,62.179973,-159.840789,CESSNA,140,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,Joshua M. Mastre,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91598,8/17/2015 7:53:00 PM,
WPR15LA218,ACC,91572,2015-07-14 10:30:00+00:00,Cascade,Idaho,United States,,N810GL,False,DirectorBrief,2016-04-04T04:00:00Z,,0,0,0,"A gouge in the right brake master cylinder piston O-ring, which resulted in a loss of brake pressure and reduced effectiveness after landing. Contributing to the accident was the pilot’s decision to operate the airplane with an ongoing brake issue.",,44.491664,-116.0,DAFOE GERALD W,TCOW SMITH CUB,AIR,KU70,Cascade,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91572,2/11/2016 3:27:00 PM,
CEN15FA305,ACC,91559,2015-07-14 10:04:00+00:00,Brazoria,Texas,United States,,N555PK,False,DirectorBrief,2017-07-05T04:00:00Z,Fatal,2,0,0,The student pilot's failure to arrest the descent in a timely manner and the flight instructor's failure to safely intervene in the routine training maneuver for reasons that could not be determined based on the information available.,,28.906389,-95.604164,PIPER,PA 32-300,AIR,,,FALSE,1,,INST,091,Destroyed,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91559,6/21/2017 11:47:00 AM,
GAA15CA184,ACC,91560,2015-07-14 09:15:00+00:00,Buhl,Idaho,United States,,N3795M,False,DirectorBrief,2015-08-12T04:00:00Z,,0,0,0,"The student/instructed pilot lost directional control during the landing roll, resulting in a runway excursion, and ground loop.",,42.596389,-114.796386,PIPER,PA 12,AIR,U03,BUHL MUNI,FALSE,1,,INST,091,Substantial,VMC,REESE IRA C,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91560,8/5/2015 11:09:00 AM,
ENG15WA027,INC,91620,2015-07-14 08:32:00+00:00,"Incheon, Republic of Korea",,Republic Of Korea,,HL8282,False,,,,0,0,0,,,0.0,0.0,AIRBUS,A330 - 323,AIR,ICN,Incheon International Airport,FALSE,2,SCHD,,,,,"Asiana Airlines, Inc.",,False,,,
CEN15LA357,ACC,91775,2015-07-13 15:20:00+00:00,Clifton,Texas,United States,,N7768Y,False,DirectorBrief,2016-11-28T05:00:00Z,Minor,0,0,1,The pilot's failure to maintain control during a precautionary landing following a total loss of power to one engine. The reason for the loss of engine power could not be determined based on available information.,,31.817222,-97.569442,PIPER,PA 30,AIR,7F7,CLIFTON MUNI/ISENHOWER FIELD,FALSE,2,,PERS,091,Destroyed,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91775,9/12/2016 5:07:00 PM,
GAA15CA181,ACC,91555,2015-07-13 15:00:00+00:00,Caldwell,Idaho,United States,,N184SH,False,DirectorBrief,2015-09-11T04:00:00Z,,0,0,0,"Abnormal ground contact during a 180 degree autorotation, resulting in a severed tail rotor driveshaft by a main rotor blade. A factor contributing to the accident was the rotor blowback condition due to the aft tilting of the main rotor disk.",,43.642223,-116.636108,ROBINSON HELICOPTER,R22 BETA,HELI,EUL,CALDWELL INDUSTRIAL,FALSE,1,,INST,091,Substantial,VMC,ALPINE AVIATION LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91555,9/8/2015 6:00:00 PM,
ERA15LA266,ACC,91549,2015-07-13 14:30:00+00:00,Southbridge,Massachusetts,United States,,N1356R,False,DirectorBrief,2018-09-11T04:00:00Z,,0,0,0,"The pilot’s decision to abort the takeoff with insufficient runway remaining, which resulted in a runway excursion.",,42.107223,-72.036941,GRUMMAN AMERICAN AVN. CORP.,AA 5,AIR,3B0,SOUTHBRIDGE MUNI,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91549,6/19/2018 5:10:00 PM,
GAA15CA185,ACC,91561,2015-07-12 18:00:00+00:00,Whiteville,North Carolina,United States,,N5618,False,DirectorBrief,2015-09-30T04:00:00Z,,0,0,0,"The pilot's failure to maintain directional control during an attempted go-around, which resulted in a runway excursion and a collision with terrain.",,34.274444,-78.713058,BARRON,STARDUSTER SA 300,AIR,CPC,COLUMBUS COUNTY MUNI,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91561,9/9/2015 12:00:00 PM,
GAA15LA131,ACC,91410,2015-07-12 13:00:00+00:00,Escalante,Utah,United States,,N441MM,False,DirectorBrief,2016-08-01T04:00:00Z,Serious,0,1,1,"The pilot’s inadequate preflight planning and his subsequent decision to attempt to climb over rising terrain with the helicopter over maximum gross weight while operating in high-density altitude conditions with a tailwind, which resulted in its inability to maintain a positive climb rate and a subsequent impact with terrain.",,37.815555,-111.830558,ROBINSON HELICOPTER,R22 BETA,HELI,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91410,6/9/2016 8:42:00 PM,
ERA15LA263,ACC,91541,2015-07-12 10:10:00+00:00,Stafford Twp,New Jersey,United States,,N315EC,False,DirectorBrief,2016-01-21T05:00:00Z,Minor,0,0,1,"The total loss of engine power due to the failure of the crankshaft, which resulted from a mechanic's failure to properly torque the engine cylinder through bolts.",,39.697223,-74.264724,CESSNA,210 5A(205A),AIR,31E,EAGLES NEST,FALSE,1,,SKYD,091,Substantial,VMC,Skydive East Coast,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91541,11/27/2015 9:51:00 PM,
ERA15CA262,ACC,91540,2015-07-12 08:00:00+00:00,Viola,Tennessee,United States,,N577AT,False,DirectorBrief,2015-08-11T04:00:00Z,,0,0,0,"The pilot's failure to see and avoid a guy wire, which resulted in contact with the wire and subsequent collision with terrain.",,35.310001,-85.519996,ROBINSON HELICOPTER,R44,HELI,,,FALSE,1,,AAPL,137,Substantial,VMC,AIR ASSAULT AGRICULTURAL AVIATION LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91540,7/28/2015 7:49:00 PM,
CEN15CA304,ACC,91542,2015-07-12 07:25:00+00:00,South St. Paul,Minnesota,United States,,N5139J,False,DirectorBrief,2015-09-11T04:00:00Z,,0,0,0,The airplane's inability to takeoff for reasons that could not be determined because postaccident examination of the airplane revealed no anomalies. The aborted takeoff resulted in a runway overrun and impact with a fence.,,44.857223,-93.032775,CESSNA,340,AIR,SGS,South St. Paul Municipal Airpo,FALSE,2,,POSI,091,Substantial,IMC,"Petrojet Services Group, LLC",Completed,False,https://data.ntsb.gov/Docket?ProjectID=91542,9/2/2015 11:54:00 AM,
DCA15WA159,INC,91679,2015-07-12 04:00:00+00:00,Singapore,,Singapore,,JA606J,False,,,,0,0,0,,,0.0,0.0,BOEING,767 - 346,AIR,,,FALSE,,,,,,,Japan Airlines,,False,,,
ANC15LA048,ACC,91545,2015-07-11 16:48:00+00:00,Juneau,Alaska,United States,,N3607Y,False,DirectorBrief,2017-02-13T05:00:00Z,,0,0,0,"A loss of hydraulic fluid due to a fractured left main landing gear hydraulic actuator as a result of a fatigue crack, which led to the landing gear collapsing upon touchdown.",,58.356666,-134.580276,CESSNA,210,AIR,JNU,JUNEAU INTL,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91545,11/23/2016 3:56:00 PM,
WPR15FA212,ACC,91558,2015-07-11 16:00:00+00:00,Mazama,Washington,United States,,N8749A,False,DirectorBrief,2016-05-02T04:00:00Z,Fatal,2,1,0,"The noninstrument-rated pilot’s decision to continue visual flight into instrument meteorological conditions, which resulted in his failure to maintain clearance from mountainous terrain.",,48.52111,-120.746665,BEECH,A35,AIR,,,FALSE,1,,PERS,091,Destroyed,VMC,BOWMAN LEE,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91558,4/8/2016 3:57:00 PM,
GAA15CA213,ACC,91710,2015-07-11 15:30:00+00:00,Dauphin Island,Alabama,United States,,N185DK,False,DirectorBrief,2015-09-30T04:00:00Z,,0,0,0,The pilot's loss of directional control during the landing roll in gusty wind conditions which resulted in a ground loop and impact with terrain.,,30.260555,-88.127777,CESSNA,A185F,AIR,4R9,DAUPHIN ISLAND,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91710,9/11/2015 12:59:00 PM,
ERA15LA265,ACC,91546,2015-07-11 08:15:00+00:00,Mount Dora,Florida,United States,,N28864,False,DirectorBrief,2015-10-19T04:00:00Z,,0,0,0,"Excessive particulate contamination in the fuel tank, which resulted in the interruption of the fuel flow to the engine and a partial loss of power. The source of the contamination could not be determined based on the available information.",,28.834999,-81.628608,LUSCOMBE,8A,AIR,X55,MID FLORIDA AIR SERVICE,FALSE,1,,INST,091,Substantial,VMC,SIMPSON V DAVID,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91546,9/23/2015 4:54:00 PM,
WPR15FA215,ACC,91567,2015-07-11 07:45:00+00:00,Twin Sisters Mtn,Washington,United States,,N9712D,False,DirectorBrief,2016-11-17T05:00:00Z,Fatal,2,0,0,"The noninstrument-rated pilot's continued visual flight into instrument meteorological conditions, which resulted in controlled flight into mountainous terrain.",,48.689445,-121.970275,PIPER,PA 22-160,AIR,,,FALSE,1,,PERS,091,Destroyed,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91567,11/1/2016 11:51:00 AM,
ERA15CA267,ACC,91565,2015-07-11 07:00:00+00:00,Batavia,New York,United States,,N434LB,False,DirectorBrief,2015-08-12T04:00:00Z,,0,0,0,"The pilot's improper flare, which resulted in a hard landing and subsequent loss of directional control.",,43.031665,-78.169723,BRANDT LEROY E,CHALLENGER II,AIR,GVQ,Genesee county airport,FALSE,1,,PERS,091,Substantial,VMC,Willard P. White,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91565,8/6/2015 11:59:00 AM,
ERA15CA264,ACC,91543,2015-07-10 21:45:00+00:00,Palatka,Florida,United States,,N59PB,False,DirectorBrief,2015-08-11T04:00:00Z,Minor,0,0,1,"The pilot's failure to maintain airplane control during a balked landing and attempted go-around in dark night conditions and without a landing light, which resulted in collision with terrain.",,29.658611,-81.688331,HAPHEY BRUCE FREDERIC,MUSTANG II,AIR,28J,Palatka Municipal Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91543,7/31/2015 3:51:00 PM,
ERA15LA268,ACC,91568,2015-07-10 13:50:00+00:00,Buffalo,New York,United States,,C-FHER,False,DirectorBrief,2016-06-01T04:00:00Z,,0,0,0,"The pilot’s failure to maintain directional control of the airplane during the landing with a light quartering tailwind, which resulted in the failure of the landing gear and a subsequent ground loop.",,42.944999,-78.738334,CESSNA,170,AIR,BUF,Buffalo Niagara International,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91568,4/13/2016 12:20:00 PM,
WPR15LA209,ACC,91537,2015-07-10 09:00:00+00:00,Phoenix,Arizona,United States,,N9152V,False,DirectorBrief,2018-01-25T05:00:00Z,,0,0,0,"The pilots' failure to apply carburetor heat during the approach for landing, which resulted in a total loss of engine power due to carburetor icing.",,33.686389,-112.07611,MOONEY,M 20G,AIR,DVT,Phoenix Deer Valley Airport,FALSE,1,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91537,10/30/2017 1:40:00 PM,
GAA15CA180,ACC,91554,2015-07-09 18:30:00+00:00,Burlington,Wisconsin,United States,,N29NX,False,DirectorBrief,2015-08-12T04:00:00Z,,0,0,0,"The student pilot's failure to maintain pitch control during the landing touchdown, resulting in a hard landing.",,42.691387,-88.304443,PIETENPOL,AIR CAMPER,AIR,BUU,BURLINGTON MUNI,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91554,8/10/2015 12:04:00 PM,
GAA15CA175,ACC,91533,2015-07-09 14:58:00+00:00,Renton,Washington,United States,,N12MM,False,DirectorBrief,2015-08-12T04:00:00Z,Minor,0,0,1,"The pilot's failure to maintain adequate airspeed, which resulted in the airplane exceeding its critical angle of attack and a subsequent aerodynamic stall/spin.",,47.497776,-122.215835,CESSNA,150J,AIR,RNT,RENTON MUNI,FALSE,1,,BANT,091,Substantial,VMC,Sky Signs,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91533,8/5/2015 11:21:00 AM,
ERA15LA270,ACC,91581,2015-07-09 10:50:00+00:00,Climax,Georgia,United States,,N524SL,False,DirectorBrief,2017-03-06T05:00:00Z,,0,0,0,"A loss of thrust on takeoff for reasons that could not be determined, because postaccident examination of the engine and propeller assembly did not reveal any mechanical anomalies that would have precluded normal operation.",,30.877222,-84.431945,AYRES CORPORATION,S2R T34,AIR,GA42,VADA,FALSE,1,,AAPL,137,Substantial,VMC,LEWIS AG AVIATION INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91581,1/23/2017 1:15:00 PM,
GAA15CA171,ACC,91528,2015-07-09 07:45:00+00:00,Hatch,New Mexico,United States,,N2034P,False,DirectorBrief,2015-08-11T04:00:00Z,,0,0,0,"The pilot failed to maintain obstacle clearance, and the airplane struck a transmission line wire during aerial application operations.",,32.630001,-107.36,WEATHERLY AVIATION CO INC,620B,AIR,,,FALSE,1,,AAPL,137,Substantial,VMC,ZELEDON ROGER J DBA,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91528,7/29/2015 11:04:00 AM,
WPR15WA213,ACC,91562,2015-07-09 02:25:00+00:00,"Zhejiang Province, P.R. China",,China,,B-7723,False,,,Fatal,2,1,1,,,0.0,0.0,BELL,407 - NO SERIES,HELI,,,FALSE,,,,,Substantial,,,,False,,,
GAA15CA174,ACC,91532,2015-07-08 17:30:00+00:00,Belgrade,Montana,United States,,N220CL,False,DirectorBrief,2015-09-11T04:00:00Z,,0,0,0,"The pilot's improper use of pitch control during an instructional maneuver, which resulted in a tail strike during landing.",,45.785831,-111.163612,PILATUS,PC12,AIR,BZN,BOZEMAN YELLOWSTONE INTL,FALSE,1,,PERS,091,Substantial,VMC,MONTANA AIRCRAFT INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91532,9/8/2015 12:36:00 PM,
CEN15LA301,ACC,91530,2015-07-08 15:15:00+00:00,Oakdale,Louisiana,United States,,N3949K,False,DirectorBrief,2018-11-15T05:00:00Z,Serious,0,2,0,The pilot's inadequate preflight planning resulting in the airplane not having adequate performance to climb and clear the trees off the end of the dirt runway.,,30.906944,-92.652496,PIPER,PA 28-140,AIR,,Private,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91530,3/1/2018 9:25:00 PM,
GAA15CA172,ACC,91529,2015-07-08 15:00:00+00:00,Silver Springs,Nevada,United States,,N5839V,False,DirectorBrief,2015-09-30T04:00:00Z,,0,0,0,"The pilot's improper decision making in adverse weather conditions, which resulted in an encounter with weather and impact with terrain.",,39.404998,-119.251945,SCHWEIZER,SGS 1 26B,GLI,SPZ,SILVER SPRINGS,FALSE,0,,ASHO,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91529,9/14/2015 12:04:00 PM,
WPR15WA211,ACC,91551,2015-07-08 04:00:00+00:00,"Maitland, Australia",,Australia,,VH-JDZ,False,,,Fatal,1,0,0,,,-32.739166,151.42694,AMATURE BUILT,PITTS,AIR,,,TRUE,,,,,Destroyed,,,,False,https://data.ntsb.gov/Docket?ProjectID=91551,7/28/2016 1:22:00 PM,
ANC15CA047,ACC,91524,2015-07-07 16:45:00+00:00,Elfin Cove,Alaska,United States,,N543SR,False,DirectorBrief,2016-02-08T05:00:00Z,,0,0,0,The pilot's failure to maintain clearance from a boat while landing.,,58.194999,-136.347229,PROGRESSIVE AERODYNE INC,SEAREY LSA,AIR,ELV,ELFIN COVE,FALSE,1,,PERS,091,Substantial,IMC,Morris Keeney,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91524,1/22/2016 12:39:00 PM,
CEN15LA298,ACC,91513,2015-07-07 11:37:00+00:00,Houston,Texas,United States,,N422PB,False,DirectorBrief,2019-06-25T04:00:00Z,Minor,0,0,2,"Maintenance personnel's improper installation of the propeller governor, which resulted in damage to the governor drive gear and its subsequent failure and a subsequent loss of engine power.",,29.972499,-95.45111,CIRRUS DESIGN CORP,SR22,AIR,IAH,GEORGE BUSH INTERCONTINENTAL/H,FALSE,1,,BUS,091,Substantial,VMC,AIRCCS LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91513,3/27/2019 11:08:00 AM,
ERA15MA259,ACC,91508,2015-07-07 11:00:00+00:00,Moncks Corner,South Carolina,United States,,"N3601V, 96-0085",True,BoardBrief,2016-11-15T05:00:00Z,Fatal,2,0,1,"The approach controller's failure to provide an appropriate resolution to the conflict between the F-16 and the Cessna. Contributing to the accident were the inherent limitations of the see-and-avoid concept, resulting in both pilots' inability to take evasive action in time to avert the collision.",,33.160831,-79.991111,"CESSNA, LOCKHEED-MARTIN","150M, F-16CM","AIR,AIR",MKS,BERKELEY COUNTY,"FALSE,FALSE","1,1",,"PERS,","091,ARMF","Destroyed,Destroyed",VMC,",United States Air Force",Completed,False,https://data.ntsb.gov/Docket?ProjectID=91508,11/3/2016 8:11:00 PM,
ERA15WA284,ACC,91650,2015-07-07 08:41:00+00:00,Baykalsk,,Russia,,RA-05773,False,,,Serious,0,2,0,,,51.065277,104.054725,ROBINSON,R66,HELI,,,FALSE,,,UNK,NUSN,Substantial,,,,False,,,
ENG15WA029,INC,91743,2015-07-07 06:00:00+00:00,Niigata,,Japan,,JA06FJ,False,,,,0,0,0,,,0.0,0.0,EMBRAER,ERJ170 - 200STD,AIR,,,FALSE,,,,,,Unknown,Fuji Dream Airlines,,False,,,
ERA15LA258,ACC,91505,2015-07-06 20:00:00+00:00,Oneonta,New York,United States,,N59024,False,DirectorBrief,2015-10-19T04:00:00Z,Serious,0,1,0,"The pilot's inadequate preflight inspection and fuel planning, which resulted in a total loss of engine power due to fuel starvation.",,42.633335,-74.066665,CESSNA,T210L,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,SCHOENE EDWARD C,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91505,9/23/2015 6:14:00 PM,
GAA15CA173,ACC,91531,2015-07-06 14:19:00+00:00,Athens,Tennessee,United States,,N234CF,False,DirectorBrief,2015-09-11T04:00:00Z,,0,0,0,"The failure of the taxiway surface due to a sink hole, which resulted in the right main landing gear sinking into terrain causing substantial damage to the fuselage.",,35.403888,-84.558891,CESSNA,182,AIR,MMI,MCMINN COUNTY,FALSE,1,,PERS,091,Substantial,VMC,"Crystal Air, Inc.",Completed,False,https://data.ntsb.gov/Docket?ProjectID=91531,8/12/2015 4:57:00 PM,
ERA15WA260,ACC,91514,2015-07-06 13:12:00+00:00,Pskov,,Russia,,N642RM,False,,,,0,0,0,,,57.766666,28.383333,QUEST AIRCRAFT COMPANY LLC,KODIAC 100,AIR,,Pskov,FALSE,1,,FERY,NUSN,Substantial,,Apelsin LLC,,False,,,
CEN15CA293,ACC,91495,2015-07-05 18:31:00+00:00,Crawfordsville,Indiana,United States,,N625EH,False,DirectorBrief,2015-08-12T04:00:00Z,Serious,0,1,0,The pilot's failure to maintain clearance from the powerline during an aerial application operations.,,39.975555,-86.919723,CESSNA,A188B,AIR,,,FALSE,1,,AAPL,137,Substantial,VMC,SWING WING INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91495,8/6/2015 11:06:00 AM,
CEN15LA296,ACC,91506,2015-07-05 18:15:00+00:00,Chico,Texas,United States,,N257B,False,DirectorBrief,2016-01-21T05:00:00Z,Serious,0,1,0,"A loss of engine power due to fuel exhaustion. Contributing to the accident was the unsnapped fuel bladder, which resulted in an inaccurate fuel quantity indication, and the pilot's inadequate preflight fuel planning, during which he relied solely on the fuel gauges to determine the amount of fuel on board.",,33.29,-97.836112,COLONIAL,C 1,AIR,XBP,BRIDGEPORT MUNI,FALSE,1,,PERS,091,Substantial,VMC,Harold D Love,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91506,11/23/2015 10:00:00 PM,
CEN15LA303,ACC,91539,2015-07-05 17:40:00+00:00,Cincinnati,Ohio,United States,,N354BM,False,DirectorBrief,2020-04-13T04:00:00Z,,0,0,0,"The pilot’s inadequate preflight inspection and fuel planning, which resulted in a loss of engine power due to fuel exhaustion.",,39.031944,-84.272499,AVIAT AIRCRAFT INC,A-1C-180,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91539,12/29/2019 7:41:00 PM,
GAA15CA176,ACC,91536,2015-07-05 13:00:00+00:00,Montgomery,New York,United States,,N163PH,False,DirectorBrief,2015-08-12T04:00:00Z,,0,0,0,The pilot's improper pitch control which resulted in a hard landing. A factor contributing to the accident was the pilot's improper recovery from a bounced landing.,,41.508335,-74.267776,EVEKTOR-AEROTECHNIK AS,SPORTSTAR SL,AIR,MGJ,ORANGE COUNTY,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91536,8/10/2015 11:45:00 AM,
CEN15WA299,ACC,91521,2015-07-05 09:30:00+00:00,Kempten (Allgäu),,Germany,,N4708W,False,,,Fatal,1,1,0,,,47.719166,10.299134,ROCKWELL INTERNATIONAL,112TCA,AIR,,,FALSE,1,,,NUSN,Substantial,,,,False,,,
WPR15WA225,INC,91681,2015-07-05 04:00:00+00:00,Tamuning,,United States,,HL8224,False,,,,0,0,0,,,13.483888,144.796951,BOEING,737-800,AIR,,,FALSE,,,,,Minor,,Korean Airlines,,False,,,
ANC15LA046,ACC,91498,2015-07-04 19:43:00+00:00,Anchorage,Alaska,United States,,N4861D,False,DirectorBrief,2016-09-14T04:00:00Z,,0,0,0,"The total loss of engine power due to carburetor icing, which resulted from the pilot’s failure to use carburetor heat.",,61.07722,-149.830001,CESSNA,182,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=91498,7/15/2016 7:15:00 PM,
