NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N,HasSafetyRec,ReportType,OriginalPublishDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,DocketUrl,DocketPublishDate,Unnamed: 37
DCA25WA298,INC,200806,2025-08-13 21:00:00+00:00,Comboyne,,Australia,,VH-IJU,False,,2025-08-28T04:00:00Z,,0,0,0,,,-31.634247,152.431625,BOEING,737,AIR,,,FALSE,,,,129,,,,,False,,,
CEN25LA317,ACC,200779,2025-08-13 18:35:00+00:00,Zapata,Texas,United States,,N92MS,False,DirectorBrief,,,0,0,0,,,27.044,-99.226,CESSNA,P210,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,CIL N92MS LLC,In work,False,,,
CEN25LA324,ACC,200813,2025-08-13 13:00:00+00:00,Cleburne,Texas,United States,,N654CD,False,DirectorBrief,2025-09-26T04:00:00Z,,0,0,0,The student pilot’s failure to maintain airplane directional control during the approach and subsequent go-around.,,32.35375,-97.43375,CIRRUS DESIGN CORP,SR22,AIR,CPT,Cleburne Regional Airport,FALSE,1,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200813,9/26/2025 5:00:00 PM,
GAA25WA241,ACC,200809,2025-08-13 12:10:00+00:00,Innsbruck,,Austria,,N42FA,False,,2025-09-25T04:00:00Z,,0,0,0,,,47.259722,11.340556,MOONEY,M20M,AIR,LOWI,Innsbruck Airport,FALSE,1,,PERS,NUSN,Substantial,,Private Individual,,False,,,
CEN25LA328,ACC,200827,2025-08-13 10:40:00+00:00,Parker,Colorado,United States,,N29JM,False,DirectorBrief,2026-03-19T04:00:00Z,Minor,0,0,1,Separation of the right landing gear wheel assembly during landing.,,39.527563,-104.65653,Vans Aircraft,RV14,AIR,1CO8,Everitt,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200827,3/19/2026 5:00:00 PM,
DCA25WA294,INC,200795,2025-08-13 09:30:00+00:00,Madrid,,Spain,,9H-VVL,False,,2025-10-08T04:00:00Z,,0,0,0,,,40.485118,-3.564864,BOEING,737,AIR,,,FALSE,2,,,NUSC,Minor,,,,False,,,
GAA25WA252,INC,200959,2025-08-13 04:00:00+00:00,Perth,,Australia,,VH-OHE,False,,2025-09-08T04:00:00Z,,0,0,0,,,0.0,0.0,CESSNA,560,AIR,,,FALSE,,,,NUSN,,,,,False,,,
DCA25WA297,INC,200805,2025-08-13 04:00:00+00:00,Taipei,,Taiwan,,N613UP,False,,2025-08-28T04:00:00Z,,0,0,0,,,0.0,0.0,BOEING,747-8F,AIR,TPE,Taiwan Taoyuan International Airport,FALSE,4,,,121,Minor,,UPS,,False,,,
ERA25LA299,ACC,200785,2025-08-12 19:05:00+00:00,Fordsville,Kentucky,United States,,N9400U,False,DirectorBrief,,,0,0,0,,,37.643246,-86.677927,CESSNA,150,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
CEN25LA316,ACC,200778,2025-08-12 16:00:00+00:00,Depew,Iowa,United States,,N467GE,False,DirectorBrief,2025-09-18T04:00:00Z,Serious,0,1,0,The pilot’s failure to maintain clearance from the unmanned aircraft system during takeoff.,,43.189472,-94.587306,XAG,P100 PRO,UNMANNED,,,FALSE,4,,AAPL,137,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200778,9/18/2025 5:00:00 PM,
WPR25FA252,ACC,200770,2025-08-12 14:57:00+00:00,West Glacier,Montana,United States,,N30SG,False,DirectorBrief,,Fatal,1,0,0,,,48.483056,-113.95944,VANS,RV-7A,AIR,2MT1,RYAN FLD,TRUE,1,,PERS,091,Substantial,VMC,,In work,False,,,
ERA25LA298,ACC,200777,2025-08-12 13:30:00+00:00,Columbia,South Carolina,United States,,N7778M,False,DirectorBrief,2025-11-20T05:00:00Z,,0,0,0,A landing gear collapse during landing.,,33.941175,-81.124996,PASCHAL JR ROY E,VELOCITY XL RG,AIR,CAE,Columbia Metro Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200777,11/20/2025 6:00:00 PM,
WPR25LA266,ACC,200890,2025-08-12 13:30:00+00:00,San Diego,California,United States,,N619MW,False,DirectorBrief,,,0,0,0,,,32.816801,-117.1409,CESSNA,TR182,AIR,MYF,MONTGOMERY-GIBBS EXEC,FALSE,1,,PERS,091,Substantial,VMC,Mark Williams,In work,False,,,
WPR25FA253,ACC,200772,2025-08-12 10:19:00+00:00,Goodyear,Arizona,United States,,N51HC,False,DirectorBrief,,Fatal,1,0,0,,,33.250008,-112.37228,PITTS,S-1T,AIR,GYR,PHOENIX GOODYEAR,TRUE,1,,PERS,091,Substantial,VMC,,In work,False,,,
ANC25FA086,ACC,200763,2025-08-11 15:05:00+00:00,Monticello,Iowa,United States,,N28XT,False,DirectorBrief,,Fatal,1,0,0,,,42.236967,-91.182924,NORTH AMERICAN,T-28B,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
WPR25LA251,ACC,200769,2025-08-11 14:07:00+00:00,Kalispell,Montana,United States,,N860CA,False,DirectorBrief,2025-11-06T05:00:00Z,,0,0,0,"The pilot’s unstable approach to the runway, which resulted in an aerodynamic stall at low altitude and impact with terrain.",,48.180275,-114.3059,SOCATA,TBM 700,AIR,S27,Kalispell City Airport,FALSE,1,,BUS,091,Destroyed,VMC,Decagon Services INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200769,11/6/2025 6:00:00 PM,
ERA25LA297,ACC,200775,2025-08-11 13:59:00+00:00,Ponce Inlet,Florida,United States,,N2504M,False,DirectorBrief,,,0,0,0,,,29.078353,-80.930092,PIPER,PA-12,AIR,EVB,New Smyrna Beach Municipal Airport,FALSE,1,,BANT,091,Substantial,VMC,AERIAL MESSAGES LEASING CO,In work,False,,,
WPR25LA250,ACC,200764,2025-08-11 11:30:00+00:00,San Celmente,California,United States,,N344CS,False,DirectorBrief,,,0,0,0,,,33.0228,-118.58761,DE HAVILLAND,DHC-6-300,AIR,NUC,SAN CLEMENTE ISLAND NALF,FALSE,2,NSCH,,135,Substantial,IMC,Rampart Aviation,In work,False,,,
WPR25LA246,ACC,200757,2025-08-11 08:15:00+00:00,Fobes Hill,Washington,United States,,N703WA,False,DirectorBrief,2025-11-06T05:00:00Z,,0,0,0,"The pilot’s abrupt maneuver to avoid a powerline during an aerial application flight, which resulted in the helicopter’s impact with terrain.",,47.912412,-122.13752,HILLER,UH-12E,HELI,S43,HARVEY FLD,FALSE,1,,AAPL,137,Substantial,VMC,ANTHONY GHIDOSSI CHEMICAL LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200757,11/6/2025 6:00:00 PM,
DCA25WA300,INC,200824,2025-08-11 03:45:00+00:00,Caloundra,,Australia,,VH-VQL,False,,2025-09-08T04:00:00Z,,0,0,0,,,-26.814792,153.483503,AIRBUS,A320,AIR,,,FALSE,,SCHD,,129,,,Jetstar,,False,,,
CEN25LA314,ACC,200748,2025-08-10 14:30:00+00:00,Goodland,Kansas,United States,,N502WF,False,DirectorBrief,2025-10-23T04:00:00Z,,0,0,0,The pilot’s failure to maintain aircraft control during the landing and go-around with variable wind direction and speed.,,39.370741,-101.69873,AIR TRACTOR INC,AT-502B,AIR,GLD,RENNER FLD/GOODLAND MUNI,FALSE,1,,,137,Substantial,VMC,"Midwest Custom Ag Aviation, Inc",Completed,False,https://data.ntsb.gov/Docket?ProjectID=200748,10/23/2025 5:00:00 PM,
CEN25LA313,ACC,200746,2025-08-10 13:21:00+00:00,Lawrenceville,Illinois,United States,,N9193V,False,DirectorBrief,,Minor,0,0,1,,,38.685947,-87.544367,AIR TRACTOR INC,AT-502,AIR,IL16,,FALSE,1,,AAPL,137,Substantial,VMC,Klein Flying Services,In work,False,,,
ERA25LA296,ACC,200768,2025-08-10 10:56:00+00:00,Muskeget Island,Massachusetts,United States,,N1052T,False,DirectorBrief,2025-11-20T05:00:00Z,,0,0,0,"The pilot’s failure to obtain a proper touchdown point while attempting to land on a very short and rough turf runway, which resulted in a runway overrun and collision with vegetation and terrain.",,41.334937,-70.301738,MAULE,MX-7-180A,AIR,MA55,Muskeget Island Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200768,11/20/2025 6:00:00 PM,
WPR25LA247,ACC,200758,2025-08-10 09:11:00+00:00,Etna,Wyoming,United States,,N801RA,False,DirectorBrief,2025-12-04T05:00:00Z,Minor,0,0,2,"The pilot’s premature rotation at insufficient airspeed during takeoff to avoid an unexpected animal on the runway, which resulted in a loss of control and subsequent nose-over during the aborted takeoff. Contributing to the accident was the pilot’s excessive brake application.",,43.083515,-111.03175,AVIAT,A1,AIR,32WY,DOUBLE L RANCH,FALSE,1,NSCH,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200758,12/4/2025 6:00:00 PM,
DCA25WA293,INC,200794,2025-08-10 02:55:00+00:00,Abu Dhabi,,United Arab Emirates,,"N258SN, A6-EIV",False,,2025-08-19T04:00:00Z,,0,0,0,,,24.449079,54.650409,"BOEING, AIRBUS","747-47UF, A320","AIR,AIR",,,"FALSE,FALSE","4,2",,",","129,NUSC","None,None",,",",,False,,,
WPR25LA248,ACC,200760,2025-08-09 12:40:00+00:00,Whitmore,Arizona,United States,,N189GC,False,DirectorBrief,,Minor,0,0,6,,,36.253488,-113.23159,DE HAVILLAND,DHC-6-300,AIR,,,FALSE,2,NSCH,,135,Substantial,VMC,GRAND CANYON AIRLINES INC,In work,False,,,
CEN25LA319,ACC,200781,2025-08-09 09:35:00+00:00,Lowell,Michigan,United States,,N861T,False,DirectorBrief,2025-09-16T04:00:00Z,,0,0,0,The pilot’s failure to extend the landing gear before landing.,,42.955625,-85.346397,BEECH,S35,AIR,24C,LOWELL CITY,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,,,
CEN25LA312,ACC,200745,2025-08-09 09:30:00+00:00,Ozark,Arkansas,United States,,N95356,False,DirectorBrief,2025-10-17T04:00:00Z,Serious,0,1,0,The pilot’s failure to maintain clearance from a tree which resulted in the right wing impacting the tree and a subsequent collision with trees and terrain. Contributing to the accident was the pilot’s decision to operate the airplane at a low altitude over trees.,,35.680217,-93.724109,TAYLORCRAFT,BC12,AIR,51AR,BYRDS BACKCOUNTRY AIRSTRIP,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200745,10/17/2025 5:00:00 PM,
ANC25LA085,ACC,200744,2025-08-09 09:00:00+00:00,Soldotna,Alaska,United States,,N232KT,False,DirectorBrief,2025-10-23T04:00:00Z,,0,0,0,The pilot’s failure to maintain clearance from rising terrain while maneuvering at low altitude.,,60.174017,-150.40188,DEHAVILLAND,DHC-2 MK 1,AIR,NONE,,FALSE,1,NSCH,BUS,135,Substantial,VMC,"Rust's Flying Service, Inc",Completed,False,https://data.ntsb.gov/Docket?ProjectID=200744,10/23/2025 5:00:00 PM,
ERA25LA294,ACC,200752,2025-08-09 00:33:00+00:00,Chamblee,Georgia,United States,,N1080H,False,DirectorBrief,,Serious,0,2,1,,,33.875551,-84.309596,PIPER,PA-28-151,AIR,PDK,DEKALB-PEACHTREE,FALSE,1,,INST,091,Substantial,VMC,,In work,False,,,
WPR25LA249,ACC,200762,2025-08-08 19:46:00+00:00,Las Cruces,New Mexico,United States,,N279AM,False,DirectorBrief,,,0,0,0,,,32.291994,-106.7365,AMERICAN EUROCOPTER LLC,AS350B3,HELI,NM77,Memorial Medical Center Heliport,FALSE,1,NSCH,,135,Minor,VMC,AIR METHODS LLC,In work,False,,,
ERA25LA334,ACC,200951,2025-08-08 18:30:00+00:00,Pottstown,Pennsylvania,United States,,N69200,False,DirectorBrief,2025-12-04T05:00:00Z,,0,0,0,"The pilot’s improper landing flare and subsequent improper recovery from a bounced landing, which resulted in substantial damage to the engine mounts.",,40.26024,-75.6716,CESSNA,152,AIR,PTW,HERITAGE FLD,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200951,12/4/2025 6:00:00 PM,
ERA25LA307,ACC,200834,2025-08-08 17:57:00+00:00,Wirt County,West Virginia,United States,,N60357,False,DirectorBrief,,,0,0,0,,,38.919344,-81.336982,BEECH,A36,AIR,,,FALSE,1,,EXEC,091,Substantial,VMC,CENTRAL FLYING SERVICE LLC,In work,False,,,
ERA25LA295,ACC,200767,2025-08-08 16:25:00+00:00,Memphis,Tennessee,United States,,N1950C,False,DirectorBrief,,,0,0,0,,,35.033674,-89.985987,CESSNA,195,AIR,MEM,MEMPHIS INTL,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
WPR25LA245,ACC,200756,2025-08-08 11:20:00+00:00,Parma,Idaho,United States,,N300KF,False,DirectorBrief,,Serious,0,1,0,,,43.771041,-116.93065,DENNEY,KITFOX,AIR,50S,PARMA,TRUE,,,PERS,091,Substantial,VMC,,In work,False,,,
ERA25LA304,ACC,200804,2025-08-08 10:00:00+00:00,Rangeley,Maine,United States,,N89351,False,DirectorBrief,2025-11-20T05:00:00Z,,0,0,0,"The pilot’s failure to maintain control of the airplane during landing, which resulted in a runway excursion and subsequent nose over.",,44.988905,-70.6574,CESSNA,140,AIR,8B0,STEPHEN A BEAN MUNI,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200804,11/20/2025 6:00:00 PM,
WPR25LA243,ACC,200741,2025-08-08 09:04:00+00:00,Ronan,Montana,United States,,N734SW,False,DirectorBrief,2025-10-17T04:00:00Z,,0,0,0,The student pilot's inadequate landing flare and recovery from a bounced landing.,,47.566295,-114.10074,CESSNA,172N,AIR,7S0,RONAN,FALSE,1,,INST,091,Substantial,VMC,Red Eagle Aviation,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200741,10/17/2025 5:00:00 PM,
GAA25WA235,ACC,200750,2025-08-08 07:26:00+00:00,Norwich,,United Kingdom,,N5073C,False,,2025-09-25T04:00:00Z,,0,0,0,,,0.0,0.0,RAYTHEON AIRCRAFT COMPANY,B36TC,AIR,EGSH,,FALSE,1,,,NUSN,Substantial,,SOUTHERN AIRCRAFT CONSULTANCY INC TRUSTEE,,False,,,
WPR25LA244,ACC,200754,2025-08-07 15:32:00+00:00,West Wendover,Nevada,United States,,N9748Y,False,DirectorBrief,,Serious,0,2,0,,,40.705666,-114.08516,NORTH AMERICAN,T-28C,AIR,ENV,WENDOVER,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
ERA25LA293,ACC,200749,2025-08-07 12:55:00+00:00,Inverness Highlands South,Florida,United States,,N686JA,False,DirectorBrief,2025-11-20T05:00:00Z,,0,0,0,The pilot’s inadequate monitoring of the airplane during taxi which resulted in collision with a sign.,,28.802593,-82.318646,PIPER,PA-28-181,AIR,INF,INVERNESS,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200749,11/20/2025 6:00:00 PM,
GAA25WA237,ACC,200755,2025-08-07 11:02:00+00:00,San Lorenzo,,Bolivia,,CP-3139,False,,2025-08-15T04:00:00Z,,0,0,0,,,-18.439311,-65.44998,CESSNA,210,AIR,,,FALSE,,,PERS,NUSN,Substantial,,,,False,,,
CEN25FA307,ACC,200732,2025-08-07 10:59:00+00:00,West Alton,Missouri,United States,,N173AL,False,DirectorBrief,,Fatal,2,0,0,,,38.86152,-90.14327,HUGHES,369D,HELI,,,FALSE,1,,OWRK,133,Destroyed,VMC,,In work,False,,,
CEN25FA308,ACC,200733,2025-08-07 10:37:00+00:00,Augusta,Arkansas,United States,,N35370,False,DirectorBrief,,Fatal,1,0,1,,,35.3012,-91.267185,CESSNA,T182T,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
CEN25LA310,ACC,200736,2025-08-07 09:35:00+00:00,Jaroso,Colorado,United States,,N412DJ,False,DirectorBrief,,Serious,0,2,1,,,37.041012,-105.70982,CIRRUS DESIGN CORP,SR22,AIR,,,FALSE,1,,INST,091,Substantial,,,In work,False,,,
GAA25WA234,ACC,200739,2025-08-07 04:00:00+00:00,Mwihoko,,Kenya,,5Y-FDN,False,,,Fatal,6,2,0,,,0.0,0.0,CESSNA,560,AIR,,,FALSE,,,,NUSC,Substantial,,African Medical and Research Foundation (AMREF) Flying Doctors,,False,,,
CEN25LA306,ACC,200731,2025-08-06 20:35:00+00:00,Davenport,North Dakota,United States,,N23069,False,DirectorBrief,,Serious,0,1,0,,,46.743222,-96.990194,AIR TRACTOR INC,AT-301,AIR,,,FALSE,1,,AAPL,137,Substantial,VMC,AG SPRAY INC,In work,False,,,
GAA25WA238,ACC,200761,2025-08-06 19:32:00+00:00,Puerto Suarez,,Bolivia,,CA-AD05,False,,2025-10-06T04:00:00Z,Minor,0,0,2,,,0.0,0.0,LANCAIR,ES,AIR,SLET,,FALSE,,,,NUSN,Substantial,,,,False,,,
CEN25LA309,ACC,200735,2025-08-06 19:25:00+00:00,Elgin,Illinois,United States,,N595BS,False,DirectorBrief,,,0,0,0,,,42.016955,-88.307961,VANS,RV4,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,,In work,False,,,
CEN25LA305,ACC,200726,2025-08-06 15:52:00+00:00,Marshall,Arkansas,United States,,N983AM,False,DirectorBrief,,,0,0,0,,,35.9105,-92.6316,STOLP STARDUSTER,SA300,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,,In work,False,,,
CEN25LA311,ACC,200737,2025-08-06 14:57:00+00:00,Monee,Illinois,United States,,N65818,False,DirectorBrief,2025-10-17T04:00:00Z,,0,0,0,The student pilot’s failure to maintain airspeed and altitude resulting in a collision with the ground during the base to final turn.,,41.377385,-87.689964,SCHWEIZER,SGS 2-33A,GLI,C56,BULT FLD,FALSE,0,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200737,10/17/2025 5:00:00 PM,
CEN25LA304,ACC,200724,2025-08-06 13:00:00+00:00,Slayton,Minnesota,United States,,N2239V,False,DirectorBrief,,Serious,0,1,0,,,43.974412,-95.797461,AYRES CORPORATION,S2R-G6,AIR,DVP,,FALSE,1,,,137,Substantial,VMC,NORTH STAR AVIATION INC,In work,False,,,
GAA25WA233,INC,200730,2025-08-06 12:59:00+00:00,Birmingham,,United Kingdom,,G-NIAA,False,,,,0,0,0,,,52.453333,-1.748333,BEECH,B200,AIR,EGBB,Birmingham Airport,FALSE,2,,,NUSN,Unknown,,,,False,,,
ERA25LA291,ACC,200728,2025-08-06 11:00:00+00:00,Kingston,Tennessee,United States,,N500HT,False,DirectorBrief,2025-11-20T05:00:00Z,Minor,0,0,1,"The pilot’s failure to maintain directional control during takeoff roll, which resulted in a runway excursion and collision with haybales.",,35.823265,-84.538924,BEECH,35-C33,AIR,12TN,MEADOWLAKE,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200728,11/20/2025 6:00:00 PM,
GAA25WA230,ACC,200721,2025-08-05 17:20:00+00:00,Montevideo,,Uruguay,,N4970M,False,,2026-04-07T04:00:00Z,,0,0,0,,,0.0,0.0,BEECH,A36,AIR,SUMU,,FALSE,1,,,NUSN,Unknown,,,,False,,,
ANC25LA084,ACC,200722,2025-08-05 16:00:00+00:00,Willow,Alaska,United States,,N84726,False,DirectorBrief,,Serious,0,1,0,,,61.751876,-150.04922,AERONCA,7AC,AIR,UUO,Willow Airport,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
WPR25FA240,ACC,200716,2025-08-05 12:45:00+00:00,Chinle,Arizona,United States,,N534AW,False,DirectorBrief,,Fatal,4,0,0,,,36.11506,-109.5779,BEECH,300,AIR,E91,Chinle Municipal Airport,FALSE,2,SCHD,POSI,135,Destroyed,,CSI AVIATION INC,In work,False,,,
ERA25LA290,ACC,200719,2025-08-05 11:31:00+00:00,Tellico Plains,Tennessee,United States,,N67BG,False,DirectorBrief,,Serious,0,1,0,,,35.383647,-84.302483,GARY W LEWINSKI,SONEX,AIR,85TN,TELLICO PLAINS MUNI,TRUE,1,,PERS,091,Substantial,VMC,,In work,False,,,
ERA25LA288,ACC,200710,2025-08-05 08:20:00+00:00,Pembroke Pines,Florida,United States,,N1213F,False,DirectorBrief,,,0,0,0,,,25.989438,-80.522491,CESSNA,172N,AIR,HWO,NORTH PERRY,FALSE,1,,INST,091,Substantial,VMC,FLIGHT ANSWERS LLC,In work,False,,,
WPR25LA239,ACC,200712,2025-08-03 17:29:00+00:00,Ponderosa Pines,Montana,United States,,N750GT,False,DirectorBrief,2025-11-06T05:00:00Z,Minor,0,0,2,The pilot’s improper pedal application during an approach to a hover.,,46.057328,-111.26057,ROBINSON HELICOPTER COMPANY,R44 II,HELI,,,FALSE,1,,PERS,091,Substantial,VMC,Anna Kopp,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200712,11/6/2025 6:00:00 PM,
DCA25WA283,INC,200729,2025-08-03 14:44:00+00:00,Madrid,,Spain,,EC-OOJ,False,,2025-10-08T04:00:00Z,,0,0,0,,,40.62,-3.66,AIRBUS,A321,AIR,,,FALSE,2,SCHD,,NUSC,Unknown,,Iberia,,False,,,
CEN25LA302,ACC,200693,2025-08-03 12:22:00+00:00,Taylor,Texas,United States,,N4684S,False,DirectorBrief,2025-09-18T04:00:00Z,Minor,0,0,1,The flight instructor’s inadequate supervision and delayed remedial action which resulted in a skid contacting the terrain. Contributing to the accident was the flight instructor’s improper judgement to allow the student pilot to manipulate the flight controls at a low altitude/hover.,,30.572639,-97.443194,ROBINSON HELICOPTER,R22 BETA,HELI,T74,Taylor Municipal Airport,FALSE,1,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200693,9/18/2025 5:00:00 PM,
CEN25LA303,ACC,200696,2025-08-03 11:00:00+00:00,Lamoni,Iowa,United States,,N3157B,False,DirectorBrief,2025-10-23T04:00:00Z,,0,0,0,The pilot’s failure to maintain airplane control during an aborted takeoff.,,40.632392,-93.902226,AIR TRACTOR INC,AT-400A,AIR,LWD,Lamoni Municipal,FALSE,1,,AAPL,091,Substantial,VMC,Black Dog Aviation,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200696,10/23/2025 5:00:00 PM,
WPR25LA236,ACC,200704,2025-08-03 07:30:00+00:00,Silver Springs,Nevada,United States,,N8359W,False,DirectorBrief,,,0,0,0,,,39.372118,-119.34541,PIPER,PA-28-180,AIR,,,FALSE,1,,INST,091,Substantial,VMC,,In work,False,,,
GAA25WA222,ACC,200689,2025-08-02 20:13:00+00:00,Mallorca,,Spain,,N31VX,False,,2025-09-23T04:00:00Z,Fatal,2,0,0,,,0.0,0.0,LIONAL RAY WARD,WARD F-4 ROCKET,AIR,LEIS,,FALSE,1,,PERS,NUSN,Substantial,,,,False,,,
ERA25LA289,ACC,200715,2025-08-02 19:25:00+00:00,Oak Island,North Carolina,United States,,N784J,False,DirectorBrief,,Minor,0,0,1,,,33.900748,-78.07954,JABIRU AIRCRAFT PTY LTD,J230-D,AIR,SUT,CAPE FEAR RGNL JETPORT/HOWIE FRANKLIN FLD,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
GAA25WA224,ACC,200694,2025-08-02 15:25:00+00:00,Guayabal-Meta,,Colombia,,HK1635,False,,2025-10-06T04:00:00Z,,0,0,0,,,0.0,0.0,CESSNA,188,AIR,,,FALSE,,,,NUSN,Substantial,,AGRICOLA DE SERVICIOS AEREOS DEL META ASAM S.A.S,,False,,,
WPR25LA238,ACC,200711,2025-08-02 11:45:00+00:00,Warren,Idaho,United States,,N2252T,False,DirectorBrief,2025-10-17T04:00:00Z,,0,0,0,"The pilot’s failure to adequately compensate for a wind gust during the departure roll, which resulted in a loss of directional control and a runway excursion.",,45.2681,-115.6836,CESSNA,A185E,AIR,3U1,Warren,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200711,10/17/2025 5:00:00 PM,
ANC25LA083,ACC,200687,2025-08-02 11:00:00+00:00,Chisana,Alaska,United States,,N900HY,False,DirectorBrief,2025-10-23T04:00:00Z,,0,0,0,The pilot’s failure to maintain clearance from terrain while maneuvering at low altitude.,,62.282155,-142.20762,AVIAT AIRCRAFT INC,A-1B,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200687,10/23/2025 5:00:00 PM,
DCA25WA287,INC,200743,2025-08-02 08:27:00+00:00,Gauteng,,South Africa,,ZS-ZWO,False,,2025-10-08T04:00:00Z,,0,0,0,,,-26.133333,28.25,BOEING,737,AIR,,,FALSE,2,SCHD,,NUSC,,,Safair Operations Pty Ltd,,False,,,
WPR25FA233,ACC,200684,2025-08-01 18:59:00+00:00,Hornell,New York,United States,,N6125B,False,DirectorBrief,,Fatal,1,0,0,,,42.28987,-77.63873,CESSNA,152,AIR,,,FALSE,1,,UNK,091,Destroyed,,BV ROAD AND SITE LLC,In work,False,,,
ANC25LA082,ACC,200686,2025-08-01 18:00:00+00:00,Yakutat,Alaska,United States,,N206GR,False,DirectorBrief,2025-09-16T04:00:00Z,,0,0,0,"The pilot’s failure to maintain clearance during approach in gusting wind conditions to a remote airstrip, resulting in a collision with brush.",,60.079166,-143.12743,CESSNA,U206F,AIR,PVT,Diericks Tsiu River Lodge Strip,FALSE,1,,OWRK,091,Substantial,VMC,,Completed,False,,,
ERA25LA285,ACC,200698,2025-08-01 17:00:00+00:00,Ellsworth,Maine,United States,,N9493Z,False,DirectorBrief,2025-11-20T05:00:00Z,,0,0,0,"The pilot’s decision to operate the airplane with a known deficiency of the floats, which resulted in an accumulation of water in the forward compartments of the floats, a forward center of gravity, and subsequent nose over during a water landing.",,44.626148,-68.47254,CESSNA,TU206,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200698,11/20/2025 6:00:00 PM,
GAA25WA236,ACC,200751,2025-08-01 16:43:00+00:00,Ontario,,Canada,,C-GGAS,False,,2025-10-01T04:00:00Z,Serious,0,1,0,,,0.0,0.0,BELL,206,HELI,CYXU,,FALSE,,,,NUSN,Substantial,,,,False,,,
ANC25LA081,ACC,200685,2025-08-01 15:54:00+00:00,Anchorage,Alaska,United States,,N645AT,False,DirectorBrief,2025-09-18T04:00:00Z,,0,0,0,"The pilot’s decision to continue an unstabilized approach, which resulted in a landing touchdown with insufficient runway remaining and a subsequent runway overrun and a collision with a fence.",,61.2085,-149.8525,CESSNA,208B,AIR,MRI,Merrill Field,FALSE,1,SCHD,,135,Substantial,VMC,J & M Alaska Air Tours,Completed,False,https://data.ntsb.gov/Docket?ProjectID=200685,9/18/2025 5:00:00 PM,
WPR25FA232,ACC,200683,2025-08-01 13:58:00+00:00,Morgan,Utah,United States,,N929JK,False,DirectorBrief,,Fatal,1,0,0,,,41.129444,-111.71222,SCHLEICHER,ASW27-18,GLI,42U,MORGAN COUNTY,FALSE,0,,PERS,091,Destroyed,VMC,,In work,False,,,
GAA25WA240,ACC,200774,2025-08-01 13:30:00+00:00,"Vereda la Patera, Ubate",,Colombia,,HK2434G,False,,2025-11-05T05:00:00Z,Serious,0,1,0,,,5.290333,-73.795694,CESSNA,TR182,AIR,,,FALSE,1,,,NUSN,Substantial,VMC,,,False,,,
